"Name","Adresse","year","Land","Kreis","Gemeinde","Traeger","EinrichtungsTyp","latitude","longitude","Ungefähre_Adresse.x","coordinates"
"Lutrina-Klinik Kaiserslautern, NA, NA, NA","Karl-Marx-Straße 33, 67655 Kaiserslautern",2018,"07","312","000","3","3",49.44183385,7.77231465384383,NA,NA
"Westpfalz-Klinikum, Standort 1: Kaiserslautern, Standort 2: Kusel, Standort 2: Kusel","Hellmut-Hartert-Straße 1, 67655 Kaiserslautern",2018,"07","312","000","1","2",49.44141735,7.75608513316714,NA,NA
"Klinikum Landau-, Südliche Weinstraße, - Standorte Landau, Annweiler,, - Standorte Landau, Annweiler,","Bodelschwinghstraße 11, 76829 Landau i.d. Pfalz",2018,"07","313","000","1","2",49.20585625,8.10387459039412,NA,NA
"Vinzentius-Krankenhaus Landau, NA, NA, NA","Cornichonstraße 4, 76829 Landau i.d. Pfalz",2018,"07","313","000","2","2",49.1903125,8.11422246757954,NA,NA
"Berufsgenossenschaftliche, Unfallklinik Ludwigshafen, NA, NA","Ludwig-Guttmann-Straße 13, 67071 Ludwigshafen am Rhein",2018,"07","314","000","1","3",49.4868338,8.38951271417135,NA,NA
"Klinikum der Stadt, Ludwigshafen am Rhein, gGmbH, gGmbH","Bremserstraße 79, 67063 Ludwigshafen am Rhein",2018,"07","314","000","1","2",49.4898721,8.42553565908359,NA,NA
"Krankenhaus zum Guten Hirten, Ludwigshafen, NA, NA","Semmelweisstraße 7, 67071 Ludwigshafen am Rhein",2018,"07","314","000","2","2",49.4879316,8.38515525230555,NA,NA
"St. Marien- und St. Anna-, Stiftskrankenhaus Ludwigshafen, NA, NA","Salzburger Straße 15, 67067 Ludwigshafen am Rhein",2018,"07","314","000","2","2",49.4579986,8.40797764019729,NA,NA
"DRK-Schmerz-Zentrum Mainz, NA, NA, NA","Auf der Steig 14, 55131 Mainz",2018,"07","315","000","2","2",49.9916817,8.2802536,NA,NA
"Katholisches Klinikum Mainz, - St. Hildegardis-Krankenhaus,, St. Vincenz- und Elisabeth-, St. Vincenz- und Elisabeth-","An der Goldgrube 11, 55131 Mainz",2018,"07","315","000","2","2",49.9889552,8.2707755,NA,NA
"Klinikum der Johannes-, Gutenberg- Universität Mainz, NA, NA","Langenbeckstraße 1, 55101 Mainz",2018,"07","315","000","1","1",49.99353475,8.25568296205446,NA,NA
"Tagesklinik für Psychiatrie und, Psychotherapie GPS- Gesellschaft, für Paritätische, für Paritätische","Drechslerweg 25, 55128 Mainz",2018,"07","315","000","2","2",49.9690109,8.2388279,NA,NA
"Marienhaus Klinikum, Hetzelstift Neustadt/Weinstraße, NA, NA","Stiftstraße 10, 67434 Neustadt a.d. Weinstraße",2018,"07","316","000","2","2",49.3464067,8.1503744,NA,NA
"Städtisches Krankenhaus Pirmasens, NA, NA, NA","Pettenkoferstraße 22, 66955 Pirmasens",2018,"07","317","000","1","2",49.19304865,7.61773019951764,NA,NA
"Diakonissen-Stiftungs-Krankenhaus, Speyer, NA, NA","Paul-Egell-Straße 33, 67346 Speyer",2018,"07","318","000","2","2",49.3104348,8.4342646,NA,NA
"St. Vincentius-Krankenhaus, NA, NA, NA","Holzstraße 4a, 67346 Speyer",2018,"07","318","000","2","2",49.3161591,8.4213061271496,NA,NA
"DRK-Tagesklinik Worms, NA, NA, NA","Maximilianstraße 10, 67547 Worms",2018,"07","319","000","2","2",49.6348383,8.36849286683333,NA,NA
"Klinikum Worms gGmbH, NA, NA, NA","Gabriel-von-Seidl-Straße 81, 67547 Worms",2018,"07","319","000","1","2",49.6497215,8.3203797,NA,NA
"DRK Krankenhaus Alzey-Worms, NA, NA, NA","Kreuznacher Straße 7 - 9, 55232 Alzey",2018,"07","331","003","2","2",49.7462497,8.10400642202925,NA,NA
"Rheinhessen-Fachklinik, - Zentrum für Psychiatrie,, Psychotherapie und Neurologie -, Psychotherapie und Neurologie -","Dautenheimer Landstraße 66, 55232 Alzey",2018,"07","331","003","1","2",49.7432403,8.1306474,NA,NA
"Evangelisches Krankenhaus, Bad Dürkheim, NA, NA","Dr. Kaufmann-Straße 2, 67098 Bad Dürkheim",2018,"07","332","002","2","2",49.46662805,8.17885480990625,NA,NA
"MEDIAN Klinik, Sonnenwende Bad Dürkheim, NA, NA","Sonnenwendstraße 86, 67098 Bad Dürkheim",2018,"07","332","002","3","3",49.4595925,8.15659768441787,NA,NA
"MEDIAN Privatklinik Berggarten, GmbH, NA, NA","Im Oberen Grain 1, 67146 Deidesheim",2018,"07","332","009","3","4",49.4120415,8.1907872,NA,NA
"Kreiskrankenhaus Grünstadt, NA, NA, NA","Westring 55, 67269 Grünstadt",2018,"07","332","024","1","2",49.5637576,8.1578305079016,NA,NA
"Westpfalz-Klinikum, Standort 3: Kirchheimbolanden, Standort 4: Rockenhausen, Standort 4: Rockenhausen","Dannenfelser Straße 36, 67292 Kirchheimbolanden",2018,"07","333","039","1","2",49.659134,8.0073192099711,NA,NA
"Asklepios Südpfalzkliniken, ATZ/RPK Zentrum für psychiatrische, Rehabilitation, Rehabilitation","Luitpoldstraße 14, 76870 Kandel",2018,"07","334","013","3","2",49.08618375,8.2008808763211,NA,NA
"Nardini Klinikum, NA, NA, NA","Nardini Straße 30, 66849 Landstuhl",2018,"07","335","022","2","2",49.39901675,7.58243335029622,NA,NA
"BioMed-Klinik Bad Bergzabern, NA, NA, NA","Tischberger Straße 5+8, 76887 Bad Bergzabern",2018,"07","337","005","3","3",49.0950802,7.9891858,NA,NA
"Privatklinik, Bad Gleisweiler, - Fachklinik für Nerven- und, - Fachklinik für Nerven- und","Badstraße 28, 76835 Gleisweiler",2018,"07","337","028","3","2",49.2420344,8.06081012710135,NA,NA
"Pfalzklinikum für Psychiatrie, Klingenmünster, NA, NA","Weinstraße 100, 76889 Klingenmünster",2018,"07","337","049","1","2",49.1412557,8.0195504,NA,NA
"Heilig-Geist-Hospital, Bingen am Rhein, NA, NA","Kapuzinerstraße 15, 55411 Bingen am Rhein",2018,"07","339","005","2","2",49.9684652,7.89677159977957,NA,NA
"Gesellschaft für, Mikroneurochirurgie, NA, NA","Alzeyer Straße 23, 55457 Gensingen",2018,"07","339","021","3","3",49.8925557,7.9279125,NA,NA
"Krankenhaus Ingelheim, der Universitätsmedizin, Mainz gGmbH, Mainz gGmbH","Turnerstraße 23, 55218 Ingelheim",2018,"07","339","030","1","3",49.9741487,8.06939,NA,NA
"Felsenland Klinik Dahn, - Fachklinik für psychotherapeut., Medizin und Hypnose -, Medizin und Hypnose -","Ingbert-Naab-Straße 6-8, 66994 Dahn",2018,"07","340","004","3","3",49.1524213,7.7821301,NA,NA
"St. Elisabeth-Krankenhaus, Rodalben, NA, NA","Kirchbergstraße 14, 66976 Rodalben",2018,"07","340","038","2","2",49.24159445,7.63454905482677,NA,NA
"Atos Klinik Stuttgart GmbH, NA, NA, NA","Hohenheimer Str. 91, 70184 Stuttgart",2018,"08","111","000","3","4",48.76791865,9.18413946672248,NA,NA
"Charlottenklinik für Augenkranke, NA, NA, NA","Falkertstr. 50, 70176 Stuttgart",2018,"08","111","000","2","2",48.7815945,9.162645,NA,NA
"Diakonie-Klinikum gGmbH, NA, NA, NA","Rosenbergstr. 38, 70176 Stuttgart",2018,"08","111","000","2","2",48.78162885,9.16427909950038,NA,NA
"Furtbachkrankenhaus, Klinik für Psychiatrie und, Psychotherapie, Psychotherapie","Furtbachstr. 6, 70178 Stuttgart",2018,"08","111","000","2","2",48.77037545,9.17163853170282,NA,NA
"Herzog Karl Klinik, Zentrum für Orthopädie und, Sporttraumatologie, Sporttraumatologie","Hohenzollernstr. 7-9, 70178 Stuttgart",2018,"08","111","000","3","4",48.7654594,9.1651959,NA,NA
"Karl -Olga-Krankenhaus GmbH, NA, NA, NA","Hackstr. 61, 70190 Stuttgart",2018,"08","111","000","3","2",48.78972875,9.20406929029169,NA,NA
"Klinik am Schellenturm, NA, NA, NA","Olgastr. 57 a, 70182 Stuttgart",2018,"08","111","000","3","4",48.7723356,9.1838693,NA,NA
"Klinikum Stuttgart, NA, NA, NA","Kriegsbergstr. 60, 70174 Stuttgart",2018,"08","111","000","1","2",48.78374155,9.17333298256337,NA,NA
"Krankenhaus vom Roten Kreuz, GmbH Bad Cannstatt, NA, NA","Badstr. 35 - 37, 70372 Stuttgart",2018,"08","111","000","3","2",48.80361735,9.21172466388997,NA,NA
"Marienhospital, NA, NA, NA","Böheimstr. 37, 70199 Stuttgart",2018,"08","111","000","2","2",48.7612199,9.163616,NA,NA
"Robert-Bosch-Krankenhaus, Bad Cannstatt, NA, NA","Auerbachstr. 110, 70376 Stuttgart",2018,"08","111","000","2","2",48.8147342,9.1872402,NA,NA
"Rudolf-Sophien-Stift gGmbH, NA, NA, NA","Leonberger Str. 220, 70199 Stuttgart",2018,"08","111","000","1","3",48.75814715,9.1267810098699,NA,NA
"Sana Herzchirurgische Klinik, NA, NA, NA","Herdweg  2, 70174 Stuttgart",2018,"08","111","000","3","2",48.7830481,9.17097178526233,NA,NA
"Sana Klinik Bethesda, Stuttgart gGmbH, NA, NA","Hohenheimer Str. 21, 70184 Stuttgart",2018,"08","111","000","3","2",48.77210265,9.18796102443143,NA,NA
"Seiter-Klinik, NA, NA, NA","Wilhelmsplatz 11, 70182 Stuttgart",2018,"08","111","000","3","4",48.7710216,9.1782088,NA,NA
"Sonnenberg Klinik gGmbH, Fachklinik für analytische, Psychotherapie, Psychotherapie","Christian-Belser-Str. 79, 70597 Stuttgart",2018,"08","111","000","1","2",48.7450453,9.14459744865885,NA,NA
"Sportklinik Stuttgart, NA, NA, NA","Taubenheimstr. 8, 70372 Stuttgart",2018,"08","111","000","2","2",48.80724595,9.2239272762952,NA,NA
"St. Anna-Klinik mit, Klinik Dr. Hermann, NA, NA","Obere Waiblinger Str. 101, 70374 Stuttgart",2018,"08","111","000","2","2",48.80721265,9.23029047840727,NA,NA
"Tagesklinik Bernsteinstrasse, Heumaden, NA, NA","Bernsteinstr. 108-112, 70619 Stuttgart",2018,"08","111","000","2","2",48.7359212,9.2283359,NA,NA
"Theodor Fliedner Klinik, Tagesklinik, NA, NA","Lautenschlagerstr. 21-23, 70178 Stuttgart",2018,"08","111","000","2","4",48.7810218,9.1783099,NA,NA
"Krankenhaus Herrenberg, NA, NA, NA","Marienstr. 25, 71083 Herrenberg",2018,"08","115","021","1","2",48.59176335,8.87512101552036,NA,NA
"Krankenhaus, NA, NA, NA","Rutesheimer Str. 50, 71229 Leonberg",2018,"08","115","028","1","2",48.8023724,9.00492418506094,NA,NA
"Kreiskliniken Böblingen gGmbH, NA, NA, NA","Arthur-Gruber-Str. 70, 71065 Sindelfingen",2018,"08","115","045","1","2",48.71520575,9.02450209361308,NA,NA
"Klinikum Esslingen GmbH, NA, NA, NA","Hirschlandstr. 97, 73730 Esslingen",2018,"08","116","019","1","2",48.7373365,9.32645292270063,NA,NA
"Panoramaklinik, Tagesklinik, NA, NA","Mülbergerstr. 66, 73728 Esslingen",2018,"08","116","019","2","2",48.74257325,9.31934840111847,NA,NA
"Schelztor-Klinik, NA, NA, NA","Schelztorstr. 19, 73728 Esslingen",2018,"08","116","019","3","4",48.74163525,9.30057126862526,NA,NA
"medius Kliniken, Kirchhheim-Nürtingen, NA, NA","Charlottenstr. 10, 73230 Kirchheim",2018,"08","116","033","1","2",48.6537508,9.44221,NA,NA
"Tagesklinik im Schlößle, Oberensingen, NA, NA","Stuttgarter Str. 62, 72622 Nürtingen",2018,"08","116","049","2","2",48.63701275,9.3261148560144,NA,NA
"Arkadenklinik, Chirurgische Praxisklinik, NA, NA","Nürtinger Str. 11, 70794 Filderstadt",2018,"08","116","077","3","4",48.67896525,9.21926730433371,NA,NA
"Filderklinik Bonlanden gGmbH, NA, NA, NA","Im Haberschlai 7, 70794 Filderstadt",2018,"08","116","077","2","2",48.6472613,9.20475312282165,NA,NA
"medius Klinik Ruit, NA, NA, NA","Hedelfinger Str. 166, 73760 Ostfildern",2018,"08","116","080","1","2",48.74158415,9.25496495105763,NA,NA
"Alb Fils Kliniken GmbH, NA, NA, NA","Eichertstr. 3, 73035 Göppingen",2018,"08","117","026","1","2",48.69031185,9.65126290775896,NA,NA
"Klinikum Christophsbad, Göppingen, NA, NA","Faurndauer Str. 6 - 28, 73035 Göppingen",2018,"08","117","026","3","2",48.7015011,9.6444336,NA,NA
"Phlebologische-Chirurgische, Klinik, NA, NA","Kellereistr. 4, 73033 Göppingen",2018,"08","117","026","3","3",48.7020419,9.65031811530731,NA,NA
"Kliniken Schmieder, Auf der Schillerhöhe, NA, NA","Solitudestr. 20, 70839 Gerlingen",2018,"08","118","019","3","2",48.78662,9.07488460155284,NA,NA
"Klinikum Ludwigsburg, NA, NA, NA","Posilipostr. 4, 71640 Ludwigsburg",2018,"08","118","048","1","2",48.898476,9.202846,NA,NA
"NC Klinik am Forum, NA, NA, NA","Stuttgarter Str. 30, 71638 Ludwigsburg",2018,"08","118","048","3","4",48.89203,9.193942,NA,NA
"Solitude-Privatklinik, NA, NA, NA","Solitudestr. 24, 71638 Ludwigsburg",2018,"08","118","048","3","4",48.8921878,9.1884113,NA,NA
"Krankenhaus Marbach, NA, NA, NA","Im Bannmüller 8, 71672 Marbach",2018,"08","118","049","1","2",48.94323695,9.25741959544891,NA,NA
"Orthopädische Klinik, Markgröningen gGmbH, NA, NA","Kurt-Lindemann-Weg 10, 71706 Markgröningen",2018,"08","118","050","1","2",48.90811335,9.10620229027679,NA,NA
"Krankenhaus Bietigheim, NA, NA, NA","Riedstr. 12, 74321 Bietigheim-Bissingen",2018,"08","118","079","1","2",48.9573453,9.13548060424375,NA,NA
"Rems-Murr-Klinik Schorndorf, NA, NA, NA","Schlichtener Str. 105, 73614 Schorndorf",2018,"08","119","067","1","2",48.7972867,9.52964734350313,NA,NA
"Waiblinger Zentralklinik, NA, NA, NA","Alter Postplatz  2, 71332 Waiblingen",2018,"08","119","079","3","3",48.8304843,9.31417080809398,NA,NA
"Klinikum Schloss Winnenden, Zentrum für Psychiatrie, und Neurologie, und Neurologie","Schloßstr. 50, 71364 Winnenden",2018,"08","119","085","1","2",48.872437,9.3984429,NA,NA
"Rems-Murr-Klinikum Winnenden, NA, NA, NA","Am Jakobsweg 1, 71364 Winnenden",2018,"08","119","085","1","2",48.8703675,9.39218212537284,NA,NA
"Fachklinik, Dres. A. u. L. Denzel, NA, NA","Gutenbergstr. 51, 74074 Heilbronn",2018,"08","121","000","3","3",49.13554505,9.23170487836153,NA,NA
"Klinik am Rathenauplatz, NA, NA, NA","Happelstr. 8, 74074 Heilbronn",2018,"08","121","000","3","3",49.1316422,9.219119,NA,NA
"Klinikum am Gesundbrunnen, NA, NA, NA","Am Gesundbrunnen 20 - 26, 74078 Heilbronn",2018,"08","121","000","1","2",49.1540169,9.1924359,NA,NA
"Urologische Privatklinik, am Lerchenberg, NA, NA","Lerchenstr. 81, 74074 Heilbronn",2018,"08","121","000","3","2",49.13724535,9.23272802346137,NA,NA
"Klinikum am Plattenwald, NA, NA, NA","Am Plattenwald 1, 74177 Bad Friedrichshall",2018,"08","125","005","1","2",49.2114593,9.2356836,NA,NA
"Vulpius Klinik GmbH, NA, NA, NA","Vulpiusstr. 29, 74906 Bad Rappenau",2018,"08","125","006","3","2",49.243953,9.09175235805636,NA,NA
"Klinik Löwenstein gGmbH, NA, NA, NA","Geißhölzle 62, 74245 Löwenstein",2018,"08","125","059","1","2",49.09006525,9.4029053221875,NA,NA
"Klinikum am Weissenhof, Zentrum für Psychiatrie, NA, NA","Weissenhof, 74189 Weinsberg",2018,"08","125","102","1","2",49.1652714,9.2983907,NA,NA
"Hohenloher Krankenhaus, NA, NA, NA","Kastellstr. 5, 74613 Öhringen",2018,"08","126","066","1","2",49.2053906,9.4988132,NA,NA
"Landkreis Schwäbisch Hall, Klinikum gGmbH, NA, NA","Gartenstr. 21, 74564 Crailsheim",2018,"08","127","014","1","2",49.1357543,10.0772345745673,NA,NA
"Diakonie-Klinikum, Schwäbisch Hall gGmbH, NA, NA","Diakoniestr. 10, 74523 Schwäbisch Hall",2018,"08","127","076","2","2",49.1248283,9.74170811220478,NA,NA
"Psychiatrie Schwäbisch Hall gGmbH, NA, NA, NA","Diakoniestr. 10, 74523 Schwäbisch Hall",2018,"08","127","076","1","2",49.1248283,9.74170811220478,NA,NA
"Caritas-Krankenhaus, NA, NA, NA","Uhlandstr. 7, 97980 Bad Mergentheim",2018,"08","128","007","2","2",49.49043745,9.76382912639707,NA,NA
"Diabetes Klinik, Bad Mergentheim GmbH & Co. KG, NA, NA","Theodor-Klotzbücher-Str. 12, 97980 Bad Mergentheim",2018,"08","128","007","3","2",49.4957046,9.77948346589069,NA,NA
"Psychotherapeutisches Zentrum, Kitzberg-Klinik, NA, NA","Erlenbachweg 24, 97980 Bad Mergentheim",2018,"08","128","007","3","3",49.49532465,9.79615120002041,NA,NA
"Kreiskrankenhaus, NA, NA, NA","Albert-Schweitzer-Str. 37, 97941 Tauberbischofsheim",2018,"08","128","115","2","2",49.62921825,9.67347804277108,NA,NA
"Rotkreuzklinik Wertheim gGmbH, NA, NA, NA","Rotkreuzstr. 2, 97877 Wertheim",2018,"08","128","131","2","2",49.76083325,9.49796359899017,NA,NA
"Klinikum Heidenheim, NA, NA, NA","Schloßhaustr. 100, 89522 Heidenheim",2018,"08","135","019","1","2",48.672873,10.1398319934654,NA,NA
"St. Anna-Virngrund-Klinik, NA, NA, NA","Dalkinger Str. 8 - 12, 73479 Ellwangen",2018,"08","136","019","1","2",48.95703865,10.1319136338652,NA,NA
"Stauferklinikum Schwäbisch Gmünd, NA, NA, NA","Wetzgauer Str. 85, 73557 Mutlangen",2018,"08","136","044","1","2",48.8194625,9.7882911,NA,NA
"SRH Fachkrankenhaus, Neresheim GmbH, NA, NA","Kösinger Str. 11, 73450 Neresheim",2018,"08","136","045","2","2",48.75620565,10.3358637264305,NA,NA
"Ostalb-Klinikum, NA, NA, NA","Im Kälblesrain 1, 73430 Aalen",2018,"08","136","088","1","2",48.8492193,10.0864344,NA,NA
"ACURA-Kliniken, Baden-Baden GmbH, NA, NA","Rotenbachtalstr. 5, 76530 Baden-Baden",2018,"08","211","000","3","2",48.76429045,8.24695432900518,NA,NA
"Klinikum Mittelbaden, Baden-Baden Bühl, NA, NA","Balger Str. 50, 76532 Baden-Baden",2018,"08","211","000","1","2",48.78430625,8.21650803098833,NA,NA
"MEDIAN Klinik, Gunzenbachhof, NA, NA","Gunzenbachstr. 6, 76530 Baden-Baden",2018,"08","211","000","3","3",48.7486287,8.244032,NA,NA
"Nexus Klinik, NA, NA, NA","Hermann-Sielcken-Str. 80, 76530 Baden-Baden",2018,"08","211","000","3","4",48.7488848,8.2188992,NA,NA
"Augenklinik Höh, Karlsruher Augen-Laser-Zentrum, NA, NA","Alte Kreisstr. 40, 76149 Karlsruhe",2018,"08","212","000","3","4",49.0441201,8.3900472,NA,NA
"Diakonissenkrankenhaus, Rüppurr, NA, NA","Diakonissenstr. 28, 76199 Karlsruhe",2018,"08","212","000","2","2",48.97120055,8.40998313369614,NA,NA
"HELIOS Klinik für Herzchirurgie, NA, NA, NA","Franz-Lust-Str. 30, 76185 Karlsruhe",2018,"08","212","000","3","2",49.01826585,8.37593809466152,NA,NA
"Klinik am Stadtgarten, NA, NA, NA","Beiertheimer Allee 18 b, 76137 Karlsruhe",2018,"08","212","000","3","4",49.00117225,8.39695840808823,NA,NA
"Städtisches Klinikum gGmbH, NA, NA, NA","Moltkestr. 90, 76133 Karlsruhe",2018,"08","212","000","1","2",49.01565225,8.37458293707107,NA,NA
"ViDia - Christliche Kliniken, St. Vincentius-Klinik, NA, NA","Steinhäuserstr. 18, 76135 Karlsruhe",2018,"08","212","000","2","2",48.9995634,8.3782438,NA,NA
"Fürst-Stirum-Klinik, NA, NA, NA","Gutleutstr. 3-14, 76646 Bruchsal",2018,"08","215","009","1","2",49.1321901,8.6028789,NA,NA
"SRH Klinikum, Karlsbad-Langensteinbach gGmbH, NA, NA","Guttmannstr. 1, 76307 Karlsbad",2018,"08","215","096","2","2",48.9047251,8.50164937442354,NA,NA
"Sankt Rochus Kliniken, Akutkrankenhaus, NA, NA","Sankt-Rochus-Allee 1 - 11, 76669 Bad Schönborn",2018,"08","215","100","2","3",49.2209431,8.6704459,NA,NA
"Max Grundig Klinik, Bühlerhöhe, NA, NA","Schwarzwaldhochstr. 1, 77815 Bühl",2018,"08","216","007","3","4",48.6690659,8.2316458,NA,NA
"MediClin Reha-Zentrum Gernsbach, NA, NA, NA","Casimir-Katz-Str. 22, 76593 Gernsbach",2018,"08","216","017","3","2",48.76548265,8.32598545423003,NA,NA
"Klinikum Mittelbaden, Rastatt Forbach, NA, NA","Engelstr. 39, 76437 Rastatt",2018,"08","216","043","1","2",48.8614131,8.20593588444975,NA,NA
"AGAPLESION, Bethanien Krankenhaus, NA, NA","Rohrbacher Str. 149, 69126 Heidelberg",2018,"08","221","000","2","2",49.39162995,8.69100846026953,NA,NA
"ATOS Klinik, NA, NA, NA","Bismarckstr. 9-15, 69115 Heidelberg",2018,"08","221","000","3","4",49.41044095,8.69194279393263,NA,NA
"Klinik für Prostata-Therapie, im :medZ GmbH, NA, NA","Bergheimer Str. 56 a, 69115 Heidelberg",2018,"08","221","000","3","4",49.4083286,8.68533512432034,NA,NA
"Klinik St. Elisabeth, NA, NA, NA","Max-Reger-Str. 5 - 7, 69121 Heidelberg",2018,"08","221","000","3","2",49.420423,8.6827733,NA,NA
"Kliniken Schmieder, Neurologische Klinik, NA, NA","Speyererhof, 69117 Heidelberg",2018,"08","221","000","3","2",49.3943579,8.7085351,NA,NA
"Krankenhaus Salem gGmbH, NA, NA, NA","Zeppelinstr. 11-33, 69121 Heidelberg",2018,"08","221","000","2","2",49.4231957,8.6846485,NA,NA
"Krankenhaus St. Vincentius gGmbH, NA, NA, NA","Untere Neckarstr. 1 - 5, 69117 Heidelberg",2018,"08","221","000","2","2",49.41190345,8.69751435720086,NA,NA
"Nierenzentrum Heidelberg, NA, NA, NA","Im Neuenheimer Feld 162, 69120 Heidelberg",2018,"08","221","000","2","2",49.41410455,8.66581284838645,NA,NA
"Privatklinik St. Elisabeth, im Krankenhaus St. Elisabeth, NA, NA","Max-Reger-Str. 5-7, 69121 Heidelberg",2018,"08","221","000","3","4",49.420423,8.6827733,NA,NA
"SRH Kurpfalzkrankenhaus gGmbH, NA, NA, NA","Bonhoefferstr. 5, 69123 Heidelberg",2018,"08","221","000","2","2",49.4135583,8.65378027548416,NA,NA
"St. Josefskrankenhaus, NA, NA, NA","Landhausstr. 25, 69115 Heidelberg",2018,"08","221","000","2","2",49.402559,8.68943236802841,NA,NA
"Thoraxklinik-Heidelberg, gGmbH, NA, NA","Amalienstr. 5, 69126 Heidelberg",2018,"08","221","000","1","2",49.3783168,8.691119578003,NA,NA
"Universitätsklinikum Heidelberg, GB2 Finanzen / Controlling, NA, NA","Im Neuenheimer Feld 672, 69120 Heidelberg",2018,"08","221","000","1","1",49.417134,8.66452918974159,NA,NA
"Diakoniekrankenhaus Mannheim GmbH, NA, NA, NA","Speyerer Str. 91-93, 68163 Mannheim",2018,"08","222","000","2","2",49.463844,8.47094912832544,NA,NA
"Theresienkrankenhaus und, St. Hedwig Klinik, NA, NA","Bassermannstr. 1, 68165 Mannheim",2018,"08","222","000","2","2",49.4892274,8.4816419,NA,NA
"Universitätsklinikum, Mannheim GmbH, NA, NA","Theodor-Kutzer-Ufer 1-3, 68167 Mannheim",2018,"08","222","000","1","2",49.49235245,8.48673976277917,NA,NA
"Zentralinstitut, für seelische Gesundheit, NA, NA","J 5, 68159 Mannheim",2018,"08","222","000","1","2",49.4892913,8.4673098,NA,NA
"Neckar-Odenwald-Kliniken gGmbH, Kreiskrankenhaus Buchen, NA, NA","Dr. Konrad-Adenauer-Str. 37, 74722 Buchen",2018,"08","225","014","1","2",49.52391945,9.30748365269773,NA,NA
"Krankenhaus Hardheim, NA, NA, NA","Wertheimer Str. 95, 74736 Hardheim",2018,"08","225","032","1","2",49.6117022,9.47032272310899,NA,NA
"Diakonie Klinik, NA, NA, NA","Neckarburkener Str. 6, 74821 Mosbach",2018,"08","225","058","2","2",49.36224155,9.15220575044862,NA,NA
"Neckar-Odenwald-Kliniken gGmbH, Kreiskrankenhaus Mosbach, NA, NA","Knopfweg 1, 74821 Mosbach",2018,"08","225","058","1","2",49.3559606,9.1519707,NA,NA
"GRN-Klinik Eberbach, NA, NA, NA","Scheuerbergstr. 3, 69412 Eberbach",2018,"08","226","013","1","2",49.4634581,8.9904043,NA,NA
"GRN-Klinik Schwetzingen, NA, NA, NA","Bodelschwinghstr. 10, 68723 Schwetzingen",2018,"08","226","084","1","2",49.3778789,8.57042618825287,NA,NA
"GRN-Klinik Sinsheim, NA, NA, NA","Alte Waibstadter Str. 2, 74889 Sinsheim",2018,"08","226","085","1","2",49.2524066,8.8901552,NA,NA
"GRN-Klinik Weinheim, NA, NA, NA","Röntgenstr. 1, 69469 Weinheim",2018,"08","226","096","1","2",49.54983005,8.64483729492954,NA,NA
"Psychiatrisches Zentrum Nordbaden, NA, NA, NA","Heidelberger Str. 1 A, 69168 Wiesloch",2018,"08","226","098","1","2",49.3023638,8.7120352,NA,NA
"Arcus Klinik, NA, NA, NA","Rastatter Str. 17-19, 75179 Pforzheim",2018,"08","231","000","3","2",48.8977899,8.664974,NA,NA
"Arcus Sportklinik, NA, NA, NA","Rastatter Str. 17-19, 75119 Pforzheim",2018,"08","231","000","3","4",48.8976493,8.6650978,NA,NA
"Centralklinik, NA, NA, NA","Zerrennerstr. 22-24, 75172 Pforzheim",2018,"08","231","000","2","2",48.8902757,8.6985386,NA,NA
"Goldstadt Privatklinik, NA, NA, NA","Ispringer Str. 6, 75179 Pforzheim",2018,"08","231","000","3","4",48.8964126,8.69495255697412,NA,NA
"HELIOS Klinikum Pforzheim GmbH, NA, NA, NA","Kanzlerstr. 2-6, 75175 Pforzheim",2018,"08","231","000","3","2",48.8882856,8.7111312,NA,NA
"Siloah St. Trudpert Klinikum, NA, NA, NA","Wilferdinger Str. 67, 75179 Pforzheim",2018,"08","231","000","2","2",48.8973151,8.6755724,NA,NA
"Paracelsus-Krankenhaus e.V., Unterlengenhardt, NA, NA","Burghaldenweg 60, 75378 Bad Liebenzell",2018,"08","235","008","2","3",48.7818812,8.7233692,NA,NA
"SANIMA Klinik am Mayenberg, NA, NA, NA","Alte Dobler Str. 8, 76332 Bad Herrenalb",2018,"08","235","033","3","4",48.7980837,8.43977473720513,NA,NA
"Kinderklinik Schömberg, NA, NA, NA","Römerweg 7, 75328 Schömberg",2018,"08","235","065","2","2",48.79233325,8.64696768872162,NA,NA
"Rommel-Klinik, NA, NA, NA","Bätznerstr. 96-98, 75323 Bad Wildbad",2018,"08","235","079","3","2",48.7471334,8.5454506,NA,NA
"Sana-Kliniken GmbH, NA, NA, NA","König-Karl-Str. 5, 75323 Bad Wildbad",2018,"08","235","079","3","2",48.7496173,8.5497232,NA,NA
"Dr. Römer Kliniken, Hirsau, NA, NA","Altburger Weg  2, 75365 Calw",2018,"08","235","085","3","3",48.7362803,8.73204371305172,NA,NA
"Klinikum Nordschwarzwald, Zentrum für Psychiatrie und, Psychotherapie, Psychotherapie","Im Lützenhardter Hof 2, 75365 Calw",2018,"08","235","085","1","2",48.74657835,8.71228114194676,NA,NA
"Kreiskliniken Calw gGmbH, NA, NA, NA","Eduard-Conz-Str. 6, 75365 Calw",2018,"08","235","085","1","2",48.71545085,8.74484601870278,NA,NA
"Kinderzentrum Maulbronn gGmbH, Klinik für Kinderneurologie, und Sozialpädiatrie, und Sozialpädiatrie","Knittlinger Steige  21, 75433 Maulbronn",2018,"08","236","038","2","2",49.0005873,8.80110585019501,NA,NA
