"Name","Adresse","year","Land","Kreis","Gemeinde","Traeger","EinrichtungsTyp","latitude","longitude","Ungefähre_Adresse.x","coordinates"
"Kreiskrankenhaus Rotenburg a.d. Fulda, Kreiskrankenhaus Rotenburg a d Fulda Betriebs GmbH","Am Emanuelsberg, 1, 36199, Rotenburg",2020,"06","632","018","2","2",50.99575935,9.72103175457677,NA,NA
"Vitos Klinikum Kurhessen, Vitos Klinik für Psychiatrie und Psychotherapie Bad Emstal, Haus 4","Klosterweg, 4, 34308, Bad Emstal",2020,"06","633","006","1","2",51.2264335,9.26046789902953,NA,NA
"Evangelisches Krankenhaus Gesundbrunnen gemeinnützige GmbH, Ev. Krankenhaus Gesundbrunnen gGmbH","Am Krähenberg, 1, 34369, Hofgeismar",2020,"06","633","013","2","2",51.5044599,9.41008555954809,NA,NA
"Kreiskliniken Kassel, Kreisklinik Hofgeismar","Liebenauer Straße, 1, 34369, Hofgeismar",2020,"06","633","013","1","2",51.4959467,9.368945,NA,NA
"Vitos Klinikum Kurhessen, Vitos Klinik für Psychiatrie und Psychotherapie Hofgeismar","Liebenauer Straße, 1, 34369, Hofgeismar",2020,"06","633","013","1","2",51.4959467,9.368945,NA,NA
"Vitos Klinikum Kurhessen, Vitos Kinder- und Jugendtagesklinik und -ambulanz für psychische Gesundheit Hofgeismar","Gesundbrunnen, 2, 34369, Hofgeismar",2020,"06","633","013","1","2",51.50245525,9.40291385084631,NA,NA
"Fachklinik für Lungenerkrankte, Hauptstandort","Robert-Koch-Straße, 3, 34376, Immenhausen",2020,"06","633","014","2","2",51.42318345,9.47727511230771,NA,NA
"DRK-Kliniken Nordhessen, Kaufungen","Sophie-Henschel-Weg, 4, 34260, Kaufungen",2020,"06","633","015","2","2",51.28284555,9.64885658102318,NA,NA
"Klinik und Rehabilitationszentrum, Klinik Lippoldsberg","Birkenallee, 1, 37194, Wahlsburg",2020,"06","633","027","3","2",51.6160922718383,9.59071982630888,"Birkenallee, 37194, Wahlsburg","51.616092271838276, 9.590719826308879"
"Kreiskliniken Kassel, Kreisklinik Wolfhagen","Am Kleinen Ofenberg, 1, 34466, Wolfhagen",2020,"06","633","028","1","2",51.3204862,9.1899079,NA,NA
"Hospital zum Heiligen Geist, Hauptstandort","Am Hospital, 6, 34560, Fritzlar",2020,"06","634","005","2","2",51.1331244,9.2775673,NA,NA
"Asklepios Schwalm-Eder-Kliniken GmbH, Asklepios Klinikum Melsungen","Kasseler Straße, 80, 34212, Melsungen",2020,"06","634","014","3","2",51.13719515,9.54024175405091,NA,NA
"Vitos Klinikum Kurhessen, Vitos psychiatrische Ambulanz und Tagesklinik Melsungen","Kasseler Straße, 80, 34212, Melsungen",2020,"06","634","014","1","2",51.13719515,9.54024175405091,NA,NA
"Asklepios Schwalm-Eder-Kliniken GmbH, Asklepios Klinikum Schwalmstadt","Krankenhausstraße, 27, 34613, Schwalmstadt",2020,"06","634","022","3","2",50.92204895,9.2562985953327,NA,NA
"Hephata-Klinik, Hephata-Klinik","Schimmelpfengstraße, 6, 34613, Schwalmstadt",2020,"06","634","022","2","2",50.90939095,9.16799031602814,NA,NA
"Vitos Klinikum Kurhessen, Vitos Kinder- und Jugendtagesklinik und -ambulanz für psychische Gesundheit Wabern","Kurfürstenstraße, 26, 34590, Wabern",2020,"06","634","025","1","2",51.1045587,9.34170761969584,NA,NA
"Hardtwaldklinik I, Bad Zwesten","Hardtstraße, 31, 34596, Bad Zwesten",2020,"06","634","027","3","2",51.0619589,9.1719989,NA,NA
"Hardtwaldklinik II, Hardtwaldklinik II, Bad Zwesten","Hardtstraße, 32, 34596, Bad Zwesten",2020,"06","634","027","3","2",51.0628962,9.1686242,NA,NA
"Krankenhaus Bad Arolsen GmbH, Krankenhaus Bad Arolsen","Große Allee, 50, 34454, Bad Arolsen",2020,"06","635","002","1","2",51.37909625,9.00789832058047,NA,NA
"Schön Klinik Bad Arolsen, Standort Bad Arolsen","Hofgarten, 10, 34454, Bad Arolsen",2020,"06","635","002","3","2",51.3803113,9.0265267,NA,NA
"Tinnitus-Klinik Dr. Hesse, Tinnitus-Klinik Dr. Hesse","Große Allee, NA, 34454, Bad Arolsen",2020,"06","635","002","3","4",51.3784935,9.0070063,NA,NA
"Asklepios Fachklinik Fürstenhof, Asklepios Fachklinik Fürstenhof","Brunennallee, 39, 34537, Bad Wildungen",2020,"06","635","003","3","2",51.1149858122485,9.10916075511742,"Brunennallee, 34537, Bad Wildungen","51.11498581224855, 9.10916075511742"
"Asklepios Kliniken Bad Wildungen, Asklepios Stadtklinik","Brunnenallee, 19, 34537, Bad Wildungen",2020,"06","635","003","3","2",51.1171379,9.114575,NA,NA
"MediClin Kliniken Bad Wildungen, Fachklinik für Akutpsychosomatik","Ziergartenstraße, 9, 34537, Bad Wildungen",2020,"06","635","003","3","2",51.11059715,9.07906259084601,NA,NA
"Neurologische Klinik Westend, Hauptstandort","Dr.-Born-Straße, 9, 34537, Bad Wildungen",2020,"06","635","003","3","2",51.11218925,9.10833150694006,NA,NA
"Parkland-Klinik, Hauptstandort","Im Kreuzfeld, 6, 34537, Bad Wildungen",2020,"06","635","003","3","2",51.10790515,9.08459246190338,NA,NA
"Werner-Wicker-Klinik, Hauptstandort","Im Kreuzfeld, 4, 34537, Bad Wildungen",2020,"06","635","003","3","2",51.1091031,9.08559977036393,NA,NA
"Kreiskrankenhaus Frankenberg gGmbH, Kreiskrankenhaus Frankenberg gGmbH","Forststraße, 9, 35066, Frankenberg",2020,"06","635","011","1","2",51.0626688,8.7920151,NA,NA
"Vitos Klinik für Psychiatrie, Haina","Landgraf-Philipp-Platz, 3, 35114, Haina",2020,"06","635","013","1","2",51.0293122,8.9757657,NA,NA
"Hessenklinik Stadtkrankenhaus Korbach gGmbH, Hauptstandort","Enser Straße, 19, 34497, Korbach",2020,"06","635","015","1","2",51.2674541,8.87108569174474,NA,NA
"Vitos Klinik für Psychiatrie, Korbach","Friedrich-Bangert-Straße, 18, 34497, Korbach",2020,"06","635","015","1","2",51.2695768,8.8668311089512,NA,NA
"Vitos Klinikum Kurhessen, Vitos Kinder- und Jugendtagesklinik und -ambulanz für psychische Gesundheit Korbach","Skagerrakstraße, 4, 34497, Korbach",2020,"06","635","015","1","2",51.2803943,8.866947,NA,NA
"Marienkrankenhaus Kassel, St. Elisabeth-Krankenhaus Volkmarsen","Warburger Straße, 6, 34471, Volkmarsen",2020,"06","635","020","2","2",51.4151939,9.12181983679035,NA,NA
"Vitos Klinikum Kurhessen, Vitos Kinder- und Jugendtagesklinik und -ambulanz für psychische Gesundheit Eschwege","Luisenstraße, 23, 37269, Eschwege",2020,"06","636","003","1","2",51.1834514,10.053033,NA,NA
"Klinikum Werra-Meißner, Klinikum Werra-Meißner GmbH - Standort Eschwege","Elsa-Brändström-Straße, 1, 37269, Eschwege",2020,"06","636","006","1","2",51.1827575,10.0503338,NA,NA
"Klinikum Werra-Meißner, Klinikum Werra-Meißner GmbH - Standort Witzenhausen","Steinstraße, 18-26, 37213, Witzenhausen",2020,"06","636","006","1","2",51.3437154,9.8606426,NA,NA
"Orthopädische Klinik Hessisch Lichtenau, Klinik","Am Mühlenberg, 20, 37235, Hessisch Lichtenau",2020,"06","636","006","2","2",51.213234,9.7042925522146,NA,NA
"Bundeswehrzentralkrankenhaus, BundeswehrZentralkrankenhaus Koblenz","Rübenacher Straße, 170, 56072, Koblenz",2020,"07","111","000","1","5",50.3676682,7.54517868411124,NA,NA
"Gemeinschaftsklinikum Mittelrhein gGmbH, Kemperhof","Koblenzer Str., 115, 56073, Koblenz",2020,"07","111","000","1","2",50.35560945,7.56460174219184,NA,NA
"Gemeinschaftsklinikum Mittelrhein gGmbH, Ev. Stift St. Martin","Johannes-Müller-Straße, 7, 56068, Koblenz",2020,"07","111","000","1","2",50.34819635,7.59333418884289,NA,NA
"Johanniter Tagesklinik Koblenz GmbH, Johanniter Tagesklinik Koblenz","Koblenzer Straße, 157b, 56073, Koblenz am Rhein",2020,"07","111","000","3","2",50.3571478,7.5730036,"Koblenzer Straße, 56073, Koblenz",NA
"Katholisches Klinikum Koblenz, Katholisches Klinikum Koblenz Montabaur PKA","Kardinal-Krementz-Str., 1, 56073, Koblenz",2020,"07","111","000","2","4",50.3543779,7.5869655,NA,NA
"Katholisches Klinikum Koblenz -Montabaur, Katholisches Klinikum Koblenz","Kardinal-Krementz-Straße, 1, 56073, Koblenz am Rhein",2020,"07","111","000","2","2",50.3546699,7.5852253,"Kardinal-Krementz-Straße, 56073, Koblenz",NA
"Rhein-Mosel-Fachklinik, Tagesklinik Koblenz","Neversstraße, 11, 56068, Koblenz am Rhein",2020,"07","111","000","1","2",50.3486859,7.589914,"Neversstraße, 56068, Koblenz",NA
"Marienhaus Klinikum, St. Josef-Krankenhaus Adenau","Mühlenstraße, 31, 53518, Adenau",2020,"07","131","001","2","2",50.3845298,6.92696179258699,NA,NA
"Dr. von Ehrenwall´sche Klinik, Dr. von Ehrenwall'sche Klinik","Walporzheimer Straße, 2, 53474, Bad Neuenahr-Ahrweiler",2020,"07","131","007","3","2",50.5396694,7.09144187919677,NA,NA
"DRK Fachklinik für Kinder- und Jugendpsychiatrie, -psychotherapie und -psychosomatik, DRK Fachklinik Bad Neuenahr","Lindenstraße, 3-4, 53474, Bad Neuenahr-Ahrweiler",2020,"07","131","007","2","2",50.543013,7.1370351,NA,NA
"Gefäß-Zentrum, Gefäss-Zentrum im Kreis Ahrweiler GmbH","Lindenstraße, 7, 53474, Bad Neuenahr-Ahrweiler",2020,"07","131","007","3","2",50.5433893,7.13933493531496,NA,NA
"Kosmas-Klinik, Kosmas-Klinik","Felix-Rütten-Straße, 11, 53474, Bad Neuenahr-Ahrweiler",2020,"07","131","007","3","4",50.5422474,7.1430080322673,NA,NA
"Marienhaus Klinikum, Krankenhaus Maria Hilf Bad Neuenahr - Ahrweiler","Dahlienweg, 3, 53474, Bad Neuenahr-Ahrweiler",2020,"07","131","007","2","2",50.54069695,7.12750174905134,NA,NA
"Venenklinik, VENEN-CLINIC","Hochstraße, 23, 53474, Bad Neuenahr-Ahrweiler",2020,"07","131","007","3","3",50.54040385,7.13273910198737,NA,NA
"Verbundkrankenhaus Linz-Remagen, Krankenhaus Maria Stern Remagen","Am Anger, 1, 53424, Remagen",2020,"07","131","070","2","2",50.5739321,7.2330654,NA,NA
"Ahrtal-Klinik, Ahrtal-Klinik","Hauptstraße, 166, 53489, Sinzig, Rhein",2020,"07","131","077","3","3",50.5567067,7.2232102,"Hauptstraße, 53489, Sinzig",NA
"DRK Krankenhaus Kirchen, DRK Krankenhaus Kirchen","Bahnhofstraße, 24, 57548, Kirchen (Sieg)",2020,"07","132","063","2","2",50.8061329,7.87926283640282,NA,NA
"St. Antonius-Krankenhaus, Tagesklinik und Ambulanz für Psychiatrie und Psychosomatik in Kirchen","Bahnhofstraße, 24, 57548, Kirchen (Sieg)",2020,"07","132","063","2","2",50.8061329,7.87926283640282,NA,NA
"St. Antonius-Krankenhaus, St. Antonius-Krankenhaus, Fachkrankenhaus für Psychiatrie und Psychosomatik mit Tagesklinik und Ambulanz in Wissen","Auf der Rahm, 17, 57537, Wissen, Sieg",2020,"07","132","117","2","2",50.7817957,7.73259381388164,NA,NA
"DRK Krankenhaus Altenkirchen-Hachenburg, DRK Krankenhaus Altenkirchen","Leuzbacher Weg, 21, 57610, Altenkirchen (Westerwald)",2020,"07","132","501","2","2",50.6829346,7.63055958902943,NA,NA
"ACURA Kliniken Rheinland-Pfalz, Akutzentrum - ACURA Kliniken RLP GmbH","Kaiser-Wilhelm-Straße, 9, 55543, Bad Kreuznach",2020,"07","133","006","3","2",49.8403308,7.85563128603409,NA,NA
"Diakonie Krankenhaus kreuznacher Diakonie, Hauptstandort Bad Kreuznach","Ringstraße, 64, 55543, Bad Kreuznach",2020,"07","133","006","2","2",49.78786265,7.65036932720902,NA,NA
"DRK Tagesklinik Bad Kreuznach, DRK Tagesklinik Bad Kreuznach","Salinenstraße, 135, 55543, Bad Kreuznach",2020,"07","133","006","2","2",49.8314759,7.85078455,NA,NA
"Geriatrische Fachklinik, Geriatrische Fachklinik Rheinhessen-Nahe - Akutgeriatrie","Kaiser-Wilhelm-Straße, 9 - 11, 55543, Bad Kreuznach",2020,"07","133","006","1","2",49.8403308,7.85563128603409,NA,NA
"Geriatrische Fachklinik, Akutgeriatrische Tagesklinik","Berliner Straße, 63-65, 55583, Bad Kreuznach",2020,"07","133","006","1","2",49.81078545,7.84570875444284,NA,NA
"Krankenhaus St. Marienwörth, Krankenhaus St. Marienwörth","Mühlenstraße, 39, 55543, Bad Kreuznach",2020,"07","133","006","2","2",49.8465575,7.8613122,NA,NA
"Diakonie Krankenhaus kreuznacher Diakonie, Standort Kirn","Jahnstrasse, 11, 55606, Kirn",2020,"07","133","052","2","2",49.79429345,7.45619119017411,NA,NA
"Gesundheitzzentrum Glantal, Gesundheitszentrum Glantal","Liebfrauenberg, 32, 55590, Meisenheim, Glan",2020,"07","133","065","1","2",49.70656755,7.67681647838271,NA,NA
"DRK-Elisabeth-Krankenhaus, Elisabeth-Stiftung des DRK","Walter-Bleicker-Platz, NA, 55765, Birkenfeld, Nahe",2020,"07","134","010","2","4",49.6461395,7.1599331,"Walter-Bleicker-Platz, 55765, Birkenfeld",NA
"Klinikum Idar-Oberstein, Klinikum Idar-Oberstein","Dr.-Ottmar-Kohler-Straße, 2, 55743, Idar-Oberstein",2020,"07","134","045","2","2",49.71603065,7.32189388052841,NA,NA
"Marienkrankenhaus Cochem, Marienkrankenhaus Cochem","Avallonstraße, 32, 56812, Cochem",2020,"07","135","020","2","2",50.15556035,7.17935829114117,NA,NA
"Rhein-Mosel-Fachklinik, Tagesklinik Cochem","Avallonstraße, 30, 56812, Cochem",2020,"07","135","020","1","2",50.15482175,7.17804557300193,NA,NA
"Klinikum Mittelmosel, Klinikum Mittelmosel","Barlstr., 7, 56856, Zell",2020,"07","135","092","2","2",50.0232845,7.16754251179711,NA,NA
"Bergman Mosel Eifel Klinik Bad Bertrich, Bergman Deutsche Klinik Bad Bertrich GmbH","Kurfürstenstraße, 40, 56864, Bad Bertrich",2020,"07","135","501","3","3",50.0702947,7.0345505,NA,NA
"Rhein-Mosel-Fachklinik, Rhein-Mosel-Fachklinik","Vulkanstraße, 58, 56626, Andernach",2020,"07","137","003","1","2",50.4289751,7.397457,NA,NA
"St. Nikolaus-Stiftshospital, St. Nikolaus-Stiftshospital GmbH","Hindenburgwall, 1, 56626, Andernach",2020,"07","137","003","2","3",50.4404866,7.4058395,NA,NA
"Gemeinschaftsklinikum Mittelrhein gGmbH, St. Elisabeth","Siegfriedstraße, 20, 56727, Mayen",2020,"07","137","068","1","2",50.32525595,7.21796140565674,NA,NA
"Rhein-Mosel-Fachklinik, Tagesklinik Mayen","Siegfriedstraße, 20, 56727, Mayen",2020,"07","137","068","1","2",50.32525595,7.21796140565674,NA,NA
"Barmherzige Brüder Saffig, Fachklinik für Psychiatrie und Psychotherapie","Pöschstr., 18, 56648, Saffig",2020,"07","137","096","2","2",50.3778598,7.4196905,NA,NA
"Marienhaus Klinikum, Marienhaus Klinikum St Josef - Schmerztagesklinik","Margaretha-Flesch-Platz, 1, 56170, Bendorf, Rhein",2020,"07","137","203","2","2",50.4212312503671,7.57740852624406,"Margaretha-Flesch-Platz, 56170, Bendorf","50.42123125036706, 7.577408526244057"
"Marienhaus Klinikum, Marienhaus Klinikum St. Josef","Margaretha-Flesch-Platz, 1, 56170, Bendorf, Rhein",2020,"07","137","203","2","2",50.4212312503671,7.57740852624406,"Margaretha-Flesch-Platz, 56170, Bendorf","50.42123125036706, 7.577408526244057"
"BDH Klinik Vallendar, BDH-Klinik Vallendar gGmbH","Heerstraße, 54a, 56179, Vallendar",2020,"07","137","226","2","2",50.3991668,7.6135392,NA,NA
"DRK Kamillus Klinik, DRK Kamillus Klinik Asbach","Hospitalstraße, 6, 53567, Asbach, Westerwald",2020,"07","138","003","2","2",50.6678678,7.42428460739025,NA,NA
"Evangelisches Krankenhaus, Evangelisches Krankenhaus gGmbH SO Dierdorf","Hachenburger Straße, 16, 56269, Dierdorf",2020,"07","138","012","2","2",50.54811955,7.66151631465766,NA,NA
"Verbundkrankenhaus Linz-Remagen, Franziskus-Krankenhaus Linz","Magdalena-Daemen-Straße, 20, 53545, Linz am Rhein",2020,"07","138","041","2","2",50.5649669,7.31991466831587,NA,NA
"DRK-Krankenhaus Neuwied, DRK Krankenhaus Neuwied","Marktstraße, 104, 56564, Neuwied",2020,"07","138","045","2","3",50.4295038,7.46520610141395,NA,NA
"Johanniter-Zentrum für Kinder- und Jugendpsychiatrie, Johanniter-Zentrum für Kinder- und Jugendpsych.","Am Carmen-Sylva-Garten, 6, 56564, Neuwied",2020,"07","138","045","2","2",50.42526265,7.46468185073953,NA,NA
"Marienhaus Klinikum, Marienhaus Klinikum St. Antonius - Tagesklinik","Willi-Brückner-Straße, 8, 56564, Neuwied",2020,"07","138","045","2","2",50.4284718,7.4740992,NA,NA
"Marienhaus Klinikum, Marienhaus Klinikum St. Elisabeth","Friedrich-Ebert-Straße, 59, 56564, Neuwied",2020,"07","138","045","2","2",50.4278742,7.47095989756936,NA,NA
"Marienhaus Klinikum, Marienhaus Klinikum St. Antonius","Margaretha-Flesch-Straße, 2-4, 56588, Waldbreitbach",2020,"07","138","076","2","2",50.5441754,7.4170487,NA,NA
"Gesundheitscampus-Tagesklinik, Gesundheitscampus Tagesklinik","Hospitalgasse, 11, 55430, Oberwesel, Rhein",2020,"07","140","112","3","2",50.1101397,7.72336250717822,NA,NA
"Loreley-Kliniken, Loreley Klinik Oberwesel","Hospitalgasse, 11, 55430, Oberwesel, Rhein",2020,"07","140","112","2","2",50.1101397,7.72336250717822,NA,NA
"Loreley-Kliniken, Loreley Klinik St. Goar","Gründelbach, 38, 56329, St. Goar",2020,"07","140","133","2","2",50.15483445,7.7022501465512,NA,NA
"Hunsrück Klinik, Hunsrück Klinik","Holzbacher Straße, 1, 55469, Simmern, Hunsrück",2020,"07","140","144","2","2",49.9805102,7.51738756883035,NA,NA
"Gemeinschaftsklinikum Mittelrhein gGmbH, Hl. Geist","Bahnhofstraße, 7, 56154, Boppard",2020,"07","140","501","1","2",50.2328442,7.5867205,NA,NA
"Hufeland- Klinik Bad Ems GmbH, Standort Hufeland-Klinik","Taunusallee, 5, 56130, Bad Ems",2020,"07","141","006","3","2",50.3338149,7.72689928511027,NA,NA
"Katholischen Kliniken Lahn, Standort Hufeland-Klinik","Taunusallee, 5, 56130, Bad Ems",2020,"07","141","006","2","2",50.3338149,7.72689928511027,NA,NA
"Pracelsus-Klinik Bad Ems, Paracelsus Klinik Bad Ems","Taunusallee, 7, 56130, Bad Ems",2020,"07","141","006","3","3",50.3339046,7.72480728887958,NA,NA
"St. Vincenz-Krankenhaus Diez, St. Vincenz-Krankenhaus Diez","Adelheidstraße, 2, 65582, Diez",2020,"07","141","029","2","2",50.37446775,8.00879488730889,NA,NA
"Fachklinik Katzenelnbogen, Fachklinik Katzenelnbogen","Aarstraße, 17, 56368, Katzenelnbogen",2020,"07","141","068","3","2",50.26844175,7.98023378036031,NA,NA
"Klinik Lahnhöhe, Klinik Lahnhöhe","Am Kurpark, 1, 56112, Lahnstein",2020,"07","141","075","3","2",50.3018058,7.64200355737356,NA,NA
"St. Elisabeth-Krankenhaus, St. Elisabeth Krankenhaus Lahnstein","Ostallee, 3, 56112, Lahnstein",2020,"07","141","075","2","2",50.3052369,7.60909211321435,NA,NA
"Katholischen Kliniken Lahn, Standort Marienkrankenhaus","Neuzebachweg, 2, 56377, Nassau, Lahn",2020,"07","141","091","2","2",50.31868445,7.79168976596962,NA,NA
"Gemeinschaftsklinikum Mittelrhein gGmbH, Paulinenstift","Borngasse, 14, 56355, Nastätten",2020,"07","141","092","1","2",50.2023412,7.85644520005801,NA,NA
"Herz-Jesu-Krankenhaus Dernbach, Herz-Jesu-Krankenhaus Dernbach","Südring, 8, 56428, Dernbach (Westerwald)",2020,"07","143","010","2","2",50.45320245,7.78535945696384,NA,NA
"Katholisches Klinikum Koblenz -Montabaur, Katholisches Klinikum Montabaur","Koblenzer Straße, 11, 56410, Montabaur",2020,"07","143","048","2","2",50.38666555,7.6739302,NA,NA
"Evangelisches Krankenhaus, Evangelisches Krankenhaus gGmbH SO Selters","Waldstraße, 5, 56242, Selters (Westerwald)",2020,"07","143","067","2","2",50.50762795,7.77072075,NA,NA
"DRK Krankenhaus Altenkirchen-Hachenburg, DRK Krankenhaus Hachenburg","Alte Frankfurter Straße, 12, 57627, Hachenburg",2020,"07","143","229","2","2",50.65675835,7.83050834105275,NA,NA
"Klinikum Mutterhaus der Borromäerinnen Trier, Standort Ehrang","August-Antz-Straße, 22, 54293, Trier",2020,"07","211","000","2","2",49.80877,6.68941188524672,NA,NA
"Klinikum Mutterhaus der Borromäerinnen Trier, Standort Mitte/Nord","Feldstraße, 16, 54290, Trier",2020,"07","211","000","2","2",49.7548636,6.6319705,NA,NA
"Krankenhaus der Barmherzigen Brüder Trier, Krankenhaus der Barmherzigen Brüder Trier","Nordallee, 1, 54292, Trier",2020,"07","211","000","2","2",49.762733,6.63820124649659,NA,NA
"Verbundkrankenhaus Bernkastel-Wittlich, Cusanus Krankenhaus Bernkastel-Kues","Karl Binz Weg, 12, 54470, Bernkastel-Kues",2020,"07","231","008","2","3",49.9156908,7.0629363,NA,NA
"Verbundkrankenhaus Bernkastel-Wittlich, St. Elisabeth Krankenhaus Wittlich","Koblenzer Straße, 91, 54516, Wittlich",2020,"07","231","134","2","3",50.0006193,6.8925373,NA,NA
"Marienhaus Klinikum Eifel, Marienhaus Klinikum Eifel Bitburg","Krankenhausstraße, 1, 54634, Bitburg",2020,"07","232","018","2","2",49.97173,6.52646110893149,NA,NA
"St. Joseph-Krankenhaus, St. Joseph-Krankenhaus Prüm","Kalvarienberg, 4, 54595, Prüm",2020,"07","232","296","2","2",50.21190985,6.41015732890991,NA,NA
"Marienhaus Klinikum Eifel, Marienhaus Klinikum Eifel Gerolstein","Aloys-Schneider-Straße, 37, 54568, Gerolstein",2020,"07","233","026","2","2",50.2263938,6.66554046245423,NA,NA
"DRK Fachklinik für Kinder- und, DRK Tagesklinik Daun","Rosenbergstraße, 6, 54550, Daun",2020,"07","233","501","2","2",50.1955449,6.8265054,NA,NA
"Krankenhaus Maria-Hilf Daun, Krankenhaus Maria Hilf Daun","Maria-Hilf-Straße, 2, 54550, Daun",2020,"07","233","501","2","2",50.19319305,6.83287749290219,NA,NA
"St. Josef-Krankenhaus Hermeskeil, St. Josef-Krankenhaus","Koblenzer Straße, 23, 54402, Hermeskeil",2020,"07","235","045","2","2",49.6576563,6.94783869951899,NA,NA
"Kreiskrankenhaus St. Franziskus Saarburg, Kreiskrankenhaus St. Franziskus Saarburg GmbH","Graf-Siegfried-Straße, 115, 54439, Saarburg, Saar",2020,"07","235","118","1","2",49.6071013,6.544033,"Graf-Siegfried-Straße, 54439, Saarburg",NA
"Stadtklinik Frankenthal, Stadtklinik Frankenthal","Elsa-Brändström-Straße, 1, 67227, Frankenthal (Pfalz)",2020,"07","311","000","1","2",49.5425739,8.3308341,NA,NA
"Lutrina-Klinik Kaiserslautern, Lutrina Klinik","Karl-Marx-Straße, 33, 67655, Kaiserslautern",2020,"07","312","000","3","3",49.44183385,7.77231465384383,NA,NA
"Pfalzklinikum für Psychiatrie, Standort Kaiserslautern","Albert-Schweitzer-Straße, 64, 67655, Kaiserslautern",2020,"07","312","000","1","2",49.438688,7.75386287208266,NA,NA
"Westpfalz-Klinikum, Westpfalz-Klinikum StO Kaiserslautern","Hellmut-Hartert-Straße, 1, 67655, Kaiserslautern",2020,"07","312","000","1","2",49.44141735,7.75608513316714,NA,NA
"Klinikum Landau-Südliche Weinstraße, Klinik Landau","Bodelschwinghstraße, 11, 76829, Landau in der Pfalz",2020,"07","313","000","1","2",49.20585625,8.10387459039412,NA,NA
"Pfalzklinikum für Psychiatrie, Standort Landau Tagesklinik","Nordring, 9, 76829, Landau in der Pfalz",2020,"07","313","000","1","2",49.200817,8.1211275,NA,NA
"Vinzentius-Krankenhaus Landau, Vinzentius-Krankenhaus Landau","Cornichonstraße, 4, 76829, Landau in der Pfalz",2020,"07","313","000","2","2",49.1903125,8.11422246757954,NA,NA
"Berufsgenossenschaftliche Unfallklinik Ludwigshafen, BG Unfallklinik Ludwigshafen","Ludwig-Guttmann-Straße, 13, 67071, Ludwigshafen am Rhein",2020,"07","314","000","1","3",49.4868338,8.38951271417135,NA,NA
"Klinikum der Stadt Ludwigshafen am Rhein gGmbH, Klinikum Ludwigshafen","Bremserstraße, 79, 67063, Ludwigshafen am Rhein",2020,"07","314","000","1","2",49.4898721,8.42553565908359,NA,NA
"Krankenhaus zum Guten Hirten, Krankenhaus Zum Guten Hirten Ludwigshafen","Semmelweisstraße, 7, 67071, Ludwigshafen am Rhein",2020,"07","314","000","2","2",49.4879316,8.38515525230555,NA,NA
"St. Marienkrankenhaus und St. Annastiftskrankenhaus Ludwigshafen, St. Annastiftskrankenhaus Ludwigshafen","Karolina-Burger-Straße, 51, 67065, Ludwigshafen am Rhein",2020,"07","314","000","2","2",49.46344665,8.43105374972999,NA,NA
"St. Marienkrankenhaus und St. Annastiftskrankenhaus Ludwigshafen, St. Marienkrankenhaus Ludwigshafen","Salzburger Straße, 15, 67067, Ludwigshafen am Rhein",2020,"07","314","000","2","2",49.4577634,8.40730439290714,NA,NA
"DRK-Schmerz-Zentrum Mainz, DRK Schmerz-Zentrum Mainz","Auf der Steig, 16, 55131, Mainz am Rhein",2020,"07","315","000","2","2",49.9917765,8.2799437,"Auf der Steig, 55131, Mainz",NA
"Katholisches Klinikum Mainz, Katholisches klinikum Mainz","An der Goldgrube, 11, 55131, Mainz am Rhein",2020,"07","315","000","2","2",49.9873994,8.2742743,"An der Goldgrube, 55131, Mainz",NA
"Klinikum der Johannes- Gutenberg- Universität Mainz, Universitätsmedizin Johannes Gutenberg-Uni Mainz","Langenbeckstraße, 1, 55131, Mainz",2020,"07","315","000","1","1",49.9917813,8.2603945,NA,NA
"Rheinhessen-Fachklinik, Rheinhessen-Fachklinik Mainz","Hartmühlenweg, 2-4, 55122, Mainz am Rhein",2020,"07","315","000","1","2",50.0157719,8.2395178,"Hartmühlenweg, 55122, Mainz",NA
"Tagesklinik für Psychiatrie und Psychotherapie Mainz, Tagesklinik für Psychiatrie und Psychotherapie","Drechslerweg, 25, 55128, Mainz am Rhein",2020,"07","315","000","2","2",49.9692489,8.2381032,"Drechslerweg, 55128, Mainz",NA
"Marienhaus Klinikum, Marienhaus Klinikum Hetzelstift Neustadt/W","Stiftstraße, 10, 67434, Neustadt an der Weinstraße",2020,"07","316","000","2","2",49.3464067,8.1503744,NA,NA
"MEDIAN Klinik Sonnenwende Bad Dürkheim, MEDIAN Tagesklinik Neustadt","Gartenstraße, 30B, 67433, Neustadt an der Weinstraße",2020,"07","316","000","3","2",49.3506475,8.1490812,NA,NA
"Pfalzklinikum für Psychiatrie, Standort Pirmasens Tagesklinik","Klosterstraße, 1, 66953, Pirmasens",2020,"07","317","000","1","2",49.2005551,7.60619437234219,NA,NA
"Städtisches Krankenhaus Pirmasens, Städtisches Krankenhaus Pirmasens","Pettenkoferstraße, 22, 66955, Pirmasens",2020,"07","317","000","1","2",49.19304865,7.61773019951764,NA,NA
"Diakonissen-Stiftungs-Krankenhaus Speyer, Diakonissen-Stiftungs-Krankenhaus Speyer","Paul-Egell-Straße, 33, 67346, Speyer",2020,"07","318","000","2","2",49.3110792,8.4327957,NA,NA
