"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Bettenzahl","Vollstationaere_Fallzahl","Teilstationaere_Fallzahl","Ambulante_Fallzahl","StaeB_Fallzahl","year"
"Charlottenklinik für Augenheilkunde","2009-08-24","260810259","00",NA,"40","2294",NA,"Fallzählweise4928",NA,2008
"Sportklinik Stuttgart GmbH","2009-12-16","260810260","00",NA,"80","3825",NA,"Quartalszählweise15299",NA,2008
"Robert-Bosch-Krankenhaus ","2009-12-17","260810271","00",NA,"782","33366",NA,"Fallzählweise47589",NA,2008
"Furtbachkrankenhaus Klinik für Psychiatrie und Psychotherapie","2009-08-28","260810293, 510816288","00",NA,"124","1022",NA,"Quartalszählweise1145",NA,2008
"Sonnenberg Klinik gGmbH","2009-08-18","260810306","00",NA,"102","534",NA,NA,NA,2008
"Krankenhaus Herrenberg","2009-12-16","260810431","00",NA,"202","7319",NA,"Fallzählweise15846",NA,2008
"Krankenhaus Leonberg","2009-12-16","260810453","00",NA,"370","11114",NA,"Fallzählweise24246",NA,2008
"Klinikum Esslingen GmbH","2009-12-17","260810475","00",NA,"661","27017",NA,"Sonstige Zählweise73259",NA,2008
"Kreiskliniken Esslingen Paracelsus- Krankenhaus Ruit","2009-08-31","260810523","00",NA,"350","13400",NA,"Fallzählweise42640",NA,2008
"Kreiskliniken Esslingen Kreiskrankenhaus Plochingen","2009-08-31","260810534","00",NA,"150","3695",NA,"Fallzählweise10354",NA,2008
"Die Filderklinik gGmbH","2009-12-23","260810545","00",NA,"219","10186",NA,"Fallzählweise23007",NA,2008
"Helfenstein Klinik Geislingen","2009-08-28","260810578","00",NA,"285","8279",NA,"Patientenzählweise17673",NA,2008
"Klinik am Eichert Göppingen","2009-08-28","260810589","00",NA,"819","27305",NA,"Patientenzählweise71026",NA,2008
"Christophsbad GmbH & Co. Fachkrankenhaus KG","2009-08-30","260810590, 260812433, 510814652","00",NA,"379","6409",NA,"Fallzählweise28078",NA,2008
"Krankenhaus Bietigheim","2009-12-15","260810625","00",NA,"354","15296",NA,"Quartalszählweise30052",NA,2008
"Klinikum Ludwigsburg","2009-12-15","260810647","00",NA,"940","39561",NA,"Quartalszählweise106844",NA,2008
"Krankenhaus Marbach","2009-12-15","260810681","00",NA,"87","2868",NA,"Quartalszählweise7438",NA,2008
"Krankenhaus Vaihingen","2009-12-15","260810692","00",NA,"60","2700",NA,"Quartalszählweise10259",NA,2008
"Rems-Murr-Klinik Backnang","2009-08-27","260810705","00",NA,"298","10843",NA,"Fallzählweise16959",NA,2008
"Rems-Murr-Klinik Schorndorf","2009-08-27","260810716","00",NA,"291","11177",NA,"Fallzählweise18714",NA,2008
"Rems-Murr-Klinik Waiblingen","2009-08-27","260810738","00",NA,"326","13928",NA,"Fallzählweise33657",NA,2008
"Central Klinik Waiblingen GmbH","2009-08-31","260810750","00",NA,"35","1776",NA,NA,NA,2008
"Zentrum für Psychiatrie Winnenden","2009-08-13","260810761","00",NA,"468","6299",NA,"Quartalszählweise5349",NA,2008
"260810794","2009-08-31","260810794","00",NA,"850","36173",NA,"Quartalszählweise95484",NA,2008
"Urologische Klinik am Lerchenberg","2009-08-25","260810807","00",NA,"20","862",NA,NA,NA,2008
"Chirurgische Privatklinik Dr. Mütsch Dr. Kußmaul Dr. Simpfendörfer","2009-08-31","260810863","00",NA,"12","882",NA,"Patientenzählweise17128",NA,2008
"Vulpius Klinik GmbH","2009-12-29","260810909","00",NA,"135","4220",NA,"Fallzählweise14909",NA,2008
"260810976","2009-08-31","260810976","00",NA,"130","4225",NA,"Quartalszählweise11392",NA,2008
"Klinik Löwenstein gGmbH","2009-09-02","260811023","00",NA,"226","7647",NA,"Fallzählweise9781",NA,2008
"260811034","2009-08-31","260811034","00",NA,"100","3910",NA,"Quartalszählweise14309",NA,2008
"Klinikum am Weissenhof, Zentrum für Psychiatrie","2009-08-31","260811078","00",NA,"659","8597",NA,"Quartalszählweise6287",NA,2008
"260811089","2009-08-31","260811089","00",NA,"422","15673",NA,"Quartalszählweise22733",NA,2008
"Hohenloher Krankenhaus gGmbH","2009-08-27","260811114","00",NA,"283","11831",NA,"Fallzählweise21261",NA,2008
"Klinikum Crailsheim","2007-10-17","260811125","00",NA,"230","7117",NA,"Quartalszählweise14195",NA,2008
"Klinikum Gaildorf","2007-10-22","260811136","00",NA,"85","906",NA,"Quartalszählweise3731",NA,2008
"Diakonie-Klinikum Schwäbisch Hall gGmbH","2009-12-22","260811192","00",NA,"489","20633",NA,"Quartalszählweise31999",NA,2008
"Kreiskrankenhaus Tauberbischofsheim","2009-08-26","260811465","00",NA,"237","4985",NA,"Fallzählweise33067",NA,2008
"Städtisches Krankenhaus Wertheim","2009-08-27","260811476","00",NA,"220","7889",NA,"Quartalszählweise11089",NA,2008
"Kliniken Landkreis Heidenheim gGmbH","2009-08-19","260811498, 510814685","00",NA,"586","21912",NA,"Patientenzählweise7050",NA,2008
"Ostalb-Klinikum Aalen","2009-08-18","260811502","00",NA,"400","16860",NA,"Quartalszählweise28578",NA,2008
"St.Anna-Virngrund-Klinik","2009-08-14","260811546","00",NA,"247","8343",NA,"Quartalszählweise6953",NA,2008
"260840426","2009-08-19","260811579, 260840426","03",NA,"507","17687",NA,"Fallzählweise41209",NA,2008
"Fachklinik Dres. Denzel","2009-08-10","260811693","00",NA,"31","383",NA,"Patientenzählweise4686",NA,2008
"Klinik für Psychiatrie, Psychotherapie und Psychosomatik des Rudolf-Sophien-Stifts","2009-12-21","260811706","00",NA,"16","107",NA,NA,NA,2008
"Aerpah-Klinik Esslingen-Kennenburg","2009-09-14","260811739","01",NA,"63","744",NA,NA,NA,2008
"Diabetes Klinik GmbH & Co. KG","2009-08-20","260811740","00",NA,"155","3673",NA,"Sonstige Zählweise500",NA,2008
"Sana Herzchirurgie Stuttgart GmbH - Akademisches Lehrkrankenhaus der Universität Tübingen","2009-08-17","260812002","01",NA,"54","1792",NA,"Fallzählweise215",NA,2008
"Psychotherapeutisches Zentrum Kitzberg-Klinik","2009-12-17","260812013, 260812013","00",NA,"25","198",NA,"Fallzählweise62",NA,2008
"Tagesklinik für Psychiatrie und Psychotherapie Böblingen, Haus am Marienplatz","2009-08-14","260812104","00",NA,"40","0",NA,NA,NA,2008
"Tagesklinik Hirschbachhaus","2009-08-14","260812148","00",NA,"25","0",NA,"Fallzählweise243",NA,2008
"Hofstatthaus Psychiatrische Tagesklinik Schäbisch Gmünd","2009-08-13","260812160","00",NA,"25","0",NA,"Fallzählweise256",NA,2008
"Krankenhaus Psychiatrie Schwäbisch Hall","2009-08-31","260812193","00",NA,"25","0",NA,"Fallzählweise179",NA,2008
"Kreiskliniken Esslingen Klinikum Kirchheim-Nürtingen Klinik Kirchheim","2009-08-31","260812273","01",NA,"250","9527",NA,"Fallzählweise18675",NA,2008
"Kreiskliniken Esslingen Klinikum Kirchheim-Nürtingen Klinik Nürtingen","2009-08-31","260812273","02",NA,"416","13337",NA,"Fallzählweise36089",NA,2008
"Klinikum Stuttgart - Katharinenhospital (KH)","2009-08-20","260812364","01",NA,"865","31153",NA,"Fallzählweise175413",NA,2008
"Klinikum Stuttgart - Krankenhaus Bad Cannstatt (KBC)","2009-08-20","260812364","02",NA,"426","19484",NA,"Fallzählweise101449",NA,2008
"Klinikum Stuttgart - Bürgerhospital (BH)","2009-08-20","260812364","03",NA,"551","11227",NA,"Fallzählweise43973",NA,2008
"Klinikum Stuttgart - Olgahospital (OH)","2009-08-20","260812364","04",NA,"365","14949",NA,"Fallzählweise105493",NA,2008
"Krankenhaus vom Roten Kreuz Bad Cannstatt GmbH","2009-08-19","260812499","01",NA,"95","3416",NA,"Fallzählweise9224",NA,2008
"Karl-Olga-Krankenhaus GmbH - Akademisches Lehrkrankenhaus der Universität Ulm","2009-08-19","260812514","01",NA,"355","11534",NA,"Fallzählweise19048",NA,2008
"Klinikum Sindelfingen-Böblingen","2009-12-16","260812525","01",NA,"765","31767",NA,"Fallzählweise47868",NA,2008
"Tagesklinik Bernsteinstraße","2009-08-31","260812547","00",NA,"20","0",NA,NA,NA,2008
"Caritas-Krankenhaus Bad Mergentheim","2009-12-18","260811249","00",NA,"530","18231",NA,"Fallzählweise38412",NA,2008
"Stadtklinik Baden-Baden","2009-08-28","260820013","00",NA,"394","18886",NA,"Sonstige Zählweise36951",NA,2008
"ACURA Kliniken Baden-Baden","2009-08-31","260820024","00",NA,"176","2360",NA,"Fallzählweise5588",NA,2008
"Krankenhaus Ebersteinburg","2009-08-27","260820035","00",NA,"60","1170",NA,"Fallzählweise900",NA,2008
"DRK-KLINIK Baden-Baden","2009-08-26","260820046","00",NA,"83","2618",NA,"Fallzählweise4620",NA,2008
"Fachkrankenhaus Gunzenbachhof","2009-08-27","260820091","00",NA,"68","803",NA,"Patientenzählweise769",NA,2008
"Städtisches Klinikum Karlsruhe","2009-09-04","260820115","00",NA,"1482","51792",NA,"Fallzählweise153600",NA,2008
"St. Vincentius-Kliniken gAG","2009-08-06","260820137","00",NA,"804","31643",NA,"Fallzählweise91684",NA,2008
"Diakonissenkrankenhaus Karlsruhe-Rüppurr","2009-11-13","260820148","00",NA,"464","17563",NA,NA,NA,2008
"Paracelsus-Klinik Karlsruhe","2009-12-17","260820239","00",NA,"183","5702",NA,"Fallzählweise11550",NA,2008
"Rechbergklinik Bretten","2009-12-15","260820273","00",NA,"240","8127",NA,"Fallzählweise14886",NA,2008
"Fürst-Stirum-Klinik Bruchsal","2009-12-10","260820284","00",NA,"370","14952",NA,"Sonstige Zählweise23572",NA,2008
"SRH Klinikum Karlsbad-Langensteinbach GmbH","2009-08-27","260820319","00",NA,"538","9241",NA,"Fallzählweise22729",NA,2008
"Kreiskrankenhaus Buehl","2009-08-31","260820353","00",NA,"176","6773",NA,"Sonstige Zählweise11082",NA,2008
"Kreiskrankenhaus Forbach","2009-12-22","260820397","00",NA,"75","2370",NA,"Sonstige Zählweise2731",NA,2008
"Kreiskrankenhaus Rastatt","2009-12-22","260820433","00",NA,"290","10793",NA,"Sonstige Zählweise14158",NA,2008
"260820466","2009-08-18","260820466","00",NA,"1621","54568",NA,"Fallzählweise813647",NA,2008
"Krankenhaus St. Vincentius der Evang. Stadtmission Heidelberg gGmbH, Klinik für Innere Medizin","2009-08-24","260820488","00",NA,"84","2168",NA,"Fallzählweise1",NA,2008
"St.Josefskrankenhaus","2009-12-09","260820499","00",NA,"234","8076",NA,"Quartalszählweise3755",NA,2008
"Krankenhaus Salem gGmbH","2009-08-28","260820503, 260820503","00",NA,"238","8876",NA,"Fallzählweise8871",NA,2008
"Klinik Sankt Elisabeth gGmbH","2009-08-28","260820514","00",NA,"70","4771",NA,NA,NA,2008
"SRH Kurpfalzkrankenhaus Heidelberg GmbH","2009-12-11","260820536","00",NA,"102","2962",NA,NA,NA,2008
"Klinikum Mannheim GmbH, Universitätsklinikum","2009-08-24","260820569","00",NA,"1352","56642",NA,"Fallzählweise208947",NA,2008
"Diakoniekrankenhaus Mannheim GmbH","2009-08-31","260820570","00",NA,"539","15506",NA,"Fallzählweise9468",NA,2008
"Theresienkrankenhaus","2009-08-28","260820592","00",NA,"667","24939",NA,"Fallzählweise28000",NA,2008
"Zentralinstitut für Seelische Gesundheit","2009-08-28","260820638","00",NA,"250","2838",NA,"Quartalszählweise8971",NA,2008
"Kreiskrankenhaus Buchen","2009-08-28","260820650","00",NA,"224","8315",NA,"Quartalszählweise4327",NA,2008
"Krankenhaus Hardheim","2009-12-21","260820672","00",NA,"61","2061",NA,NA,NA,2008
"Kreiskrankenhaus Mosbach","2009-08-27","260820683","00",NA,"200","8948",NA,"Fallzählweise174",NA,2008
"Johannes Anstalten Mosbach","2009-07-13","260820694","00",NA,"83","713",NA,"Fallzählweise3226",NA,2008
"Krankenhaus Eberbach","2009-08-13","260820730","00",NA,"168","4996",NA,"Fallzählweise7797",NA,2008
"Krankenhaus Schwetzingen","2009-08-20","260820774","00",NA,"295","11400",NA,"Fallzählweise29000",NA,2008
"Krankenhaus Sinsheim","2009-08-13","260820785","00",NA,"280","10092",NA,"Fallzählweise19488",NA,2008
"Psychiatrisches Zentrum Nordbaden","2009-08-18","260820832","00",NA,"721","7290",NA,"Fallzählweise4251",NA,2008
"SRH Fachkrankenhaus Neckargemünd GmbH","2009-12-11","260820843","00",NA,"104","2047",NA,NA,NA,2008
"Klinikum Pforzheim GmbH","2009-12-17","260820854","00",NA,"500","22595",NA,"Quartalszählweise43586",NA,2008
"Krankenhaus Siloah","2009-08-11","260820865","00",NA,"345","13659",NA,"Fallzählweise15634",NA,2008
"Krankenhaus St. Trudpert","2009-08-13","260820876","00",NA,"145","5755",NA,"Fallzählweise6696",NA,2008
"Centralklinik GmbH & Co. KG","2009-07-30","260820898","00",NA,"50","1612",NA,NA,NA,2008
"Paracelsus-Krankenhaus","2009-08-20","260820945","00",NA,"64","1583",NA,"Fallzählweise300",NA,2008
"Kreisklinikum Calw-Nagold Kliniken Calw","2009-12-15","260820956","00",NA,"213","7796",NA,"Fallzählweise51504",NA,2008
"Klinikum Nordschwarzwald","2009-08-14","260820978, 510825542, 510818532","00",NA,"420","5387",NA,"Fallzählweise8645",NA,2008
"Klinik Dr. Römer Akutklinik für Psychosomatik und Psychotherapie Fachklinik für psychiatrische und psychosomatische Rehabilitation","2009-11-19","260821003","00",NA,"48","476",NA,NA,NA,2008
"Kreisklinikum Calw-Nagold Kliniken Nagold","2009-12-15","260821025","00",NA,"275","10284",NA,"Fallzählweise21472",NA,2008
"Rommel Klinik GmbH","2009-08-18","260821229","00",NA,"70","1931",NA,"Patientenzählweise467",NA,2008
"Enzkreis-Kliniken gGmbH - Krankenhaus Mühlacker","2009-12-15","260821241","00",NA,"195","8539",NA,"Quartalszählweise11289",NA,2008
"Enzkreis-Kliniken gGmbH - Krankenhaus Neuenbürg","2009-12-15","260821252","00",NA,"105","4004",NA,"Quartalszählweise11942",NA,2008
"Klinik Öschelbronn gemeinnützige GmbH","2009-07-31","260821274","00",NA,"70","2053",NA,NA,NA,2008
"Neurologische Klinik Selzer GmbH & Co. KG","2009-08-04","260821332","00",NA,"167","1270",NA,NA,NA,2008
"Krankenhäuser Landkreis Freudenstadt gGmbH","2009-12-22","260821376","00",NA,"416","15359",NA,"Fallzählweise24981",NA,2008
"Nierenzentrum Heidelberg","2009-08-21","260821560","00",NA,"40","1167",NA,"Fallzählweise7273",NA,2008
"Stiftung Orthopädische Universitätsklinik Heidelberg","2009-08-20","260821639","00",NA,"292","5431",NA,"Fallzählweise41006",NA,2008
"Klinik für Kinderneurologie und Sozialpädiatrie, Kinderzentrum Maulbronn gGmbH","2009-12-04","260821673","00",NA,"36","397",NA,"Quartalszählweise4025",NA,2008
"Kreiskrankenhaus Weinheim","2009-08-20","260821902","00",NA,"230","9200",NA,"Fallzählweise19818",NA,2008
"Klinik für Herzchirurgie Karlsruhe GmbH","2009-12-17","260821968","00",NA,"89","2236",NA,"Fallzählweise9",NA,2008
"Kinderklinik Schömberg gGmbH","2009-08-31","260822048","00",NA,"62","772",NA,"Fallzählweise200",NA,2008
"Arcus Klinik","2009-08-21","260822195","00",NA,"30","3725",NA,NA,NA,2008
"Sana Kliniken Bad Wildbad GmbH - Sana Gelenk- und Rheumazentrum Baden-Württemberg und Klinik für Innere Medizin","2009-08-28","260822220","01",NA,"103","3215",NA,"Fallzählweise7500",NA,2008
"Bethanien-Krankenhaus -Geriatrisches Zentrum-","2009-08-20","260822231","00",NA,"97","1976",NA,NA,NA,2008
"Evangelisches Diakoniekrankenhaus Freiburg","2009-12-28","260830026","00",NA,"201","9236",NA,"Fallzählweise15050",NA,2008
"Loretto-Krankenhaus (RkK) Freiburg","2009-12-18","260830037","00",NA,"207","7314",NA,"Quartalszählweise11452",NA,2008
"St Josefskrankenhaus (RkK) Freiburg","2009-12-29","260830048","00",NA,"282","13566",NA,"Quartalszählweise17277",NA,2008
"St. Elisabethkrankenhaus (RkK) Freiburg","2009-12-18","260830060","00",NA,"26","1103",NA,"Quartalszählweise323",NA,2008
"Klinik Dr. Becker GmbH","2009-08-24","260830300","01",NA,"50","1205",NA,"Fallzählweise2285",NA,2008
"Herz-Zentrum Bad Krozingen","2009-08-31","260830344","00",NA,"250","14384",NA,"Fallzählweise18863",NA,2008
"AMEOS Krankenhaus Dr Lay","2009-08-24","260830399","00",NA,"75","2032",NA,"Fallzählweise80",NA,2008
"Rosmann Klinik Breisach","2009-12-22","260830402","00",NA,"123","4807",NA,"Sonstige Zählweise10338",NA,2008
"Friedrich-Husemann-Klinik","2009-08-20","260830413","00",NA,"103","951",NA,NA,NA,2008
"HELIOS Klinik Titisee-Neustadt","2009-12-22","260830572","00",NA,"151","5615",NA,"Sonstige Zählweise10338",NA,2008
"Klinik Haus Vogt","2009-09-09","260830583","00",NA,"39","136",NA,NA,NA,2008
"BDH-Klinik Elzach","2009-09-03","260830618, 510836022","00",NA,"40","395",NA,NA,NA,2008
"Kreiskrankenhaus Emmendingen","2009-08-31","260830629","00",NA,"278","11379",NA,"Quartalszählweise18155",NA,2008
"Zentrum für Psychiatrie Emmendingen","2009-08-20","260830630, 260833121","00",NA,"478","6661",NA,"Fallzählweise18801",NA,2008
"Bruder-Klaus-Krankenhaus (RkK) Waldkirch","2009-12-18","260830663","00",NA,"108","3446",NA,"Quartalszählweise7294",NA,2008
"Ortenau Klinikum Achern","2009-12-18","260830685","00",NA,"208","8078",NA,"Fallzählweise15011",NA,2008
"Ortenau Klinikum Kehl","2009-12-17","260830812","00",NA,"142","6086",NA,"Fallzählweise13107",NA,2008
"Ortenau Klinikum Lahr-Ettenheim","2009-08-28","260830845","00",NA,"486","19441",NA,"Fallzählweise13445",NA,2008
"Franz-Alexander-Klinik","2009-08-27","260830867","00",NA,"34","277",NA,NA,NA,2008
"ORTENAU KLINIKUM Oberkirch","2009-12-18","260830890","00",NA,"106","3670",NA,"Fallzählweise7390",NA,2008
"Ortenau Klinikum Offenburg-Gengenbach","2009-08-31","260830903, 260833030, 260833052, 540830162, 660810055","00",NA,"547","23060",NA,"Sonstige Zählweise74352",NA,2008
"St. Josefsklinik Offenburg","2009-08-28","260830914","00",NA,"195","7477",NA,"Quartalszählweise15193",NA,2008
"Fachkrankenhaus Achertal-Klinik","2009-08-27","260830947","00",NA,"69","653",NA,"Quartalszählweise708",NA,2008
"ORTENAU KLINIKUM Wolfach","2009-08-31","260830992","00",NA,"95","3835",NA,"Quartalszählweise13469",NA,2008
"Parkinson-Klinik Wolfach","2009-08-27","260831005","00",NA,"60","920",NA,NA,NA,2008
"Städtisches Krankenhaus","2009-08-21","260831049","00",NA,"120","4690",NA,NA,NA,2008
"Kreiskrankenhaus Rottweil","2009-12-28","260831061","00",NA,"264","10192",NA,"Quartalszählweise18889",NA,2008
"Vinzenz von Paul Hospital gGmbH Klinik für Psychiatrie, Psychotherapie, Gerontopsychiatrie und Neurologie","2009-08-25","260831072, 490830776","00",NA,"431","5912",NA,"Sonstige Zählweise1319",NA,2008
"Kreiskrankenhaus Schramberg","2009-12-29","260831094","00",NA,"150","5647",NA,"Quartalszählweise7741",NA,2008
"Fachkrankenhaus St. Georg","2009-08-27","260831185","00",NA,"116","908",NA,NA,NA,2008
"Schwarzwald-Baar Klinikum","2009-08-06","260831312","00",NA,"1084","42372",NA,"Sonstige Zählweise106246",NA,2008
"Klinikum Landkreis Tuttlingen Gesundheitszentrum Tuttlingen","2009-08-26","260831390","00",NA,"340","14301",NA,"Fallzählweise36302",NA,2008
"Zentrum für Psychiatrie Reichenau","2009-08-20","260831469, 260833132","00",NA,"262","3043",NA,"Fallzählweise6168",NA,2008
"Vincentius-Krankenhaus AG","2009-08-11","260831470","00",NA,"85","1534",NA,NA,NA,2008
"Klinikum Konstanz","2009-08-19","260831481","00",NA,"425","13010",NA,"Patientenzählweise25328",NA,2008
"Hegau-Bodensee-Klinikum","2009-08-21","260831551","00",NA,"676","27901",NA,"Quartalszählweise58655",NA,2008
"Krankenhaus Stockach GmbH","2009-12-29","260831573","00",NA,"70","2499",NA,"Fallzählweise6969",NA,2008
"MediClin Seidel-Klinik","2009-12-16","260831595","00",NA,"36","1271",NA,"Fallzählweise867",NA,2008
"KLINIKEN DES LANDKREISES LÖRRACH GMBH","2009-09-10","260831619","01",NA,"517","17253",NA,"Fallzählweise225988",NA,2008
"KLINIKEN DES LANDKREISES LÖRRACH GMBH","2009-09-10","260831619","02",NA,"517","17253",NA,"Fallzählweise225988",NA,2008
"KLINIKEN DES LANDKREISES LÖRRACH GMBH","2009-09-10","260831619","03",NA,"517","17253",NA,"Fallzählweise225988",NA,2008
"St. Elisabethen-Krankenhaus","2009-08-27","260831620","00",NA,"220","10312",NA,"Fallzählweise23296",NA,2008
"Frauenklinik Rheinfelden GmbH & Co. KG","2009-12-29","260831642","00",NA,"51","3028",NA,"Fallzählweise499",NA,2008
"Spital Schönau im Schwarzwald","2009-07-20","260831675","00",NA,"30","487",NA,"Sonstige Zählweise873",NA,2008
"Krankenhaus Bad Säckingen","2009-08-27","260831824, 260831846","00",NA,"265","7607",NA,"Quartalszählweise20622",NA,2008
"Krankenhaus Bad Säckingen","2009-08-27","260831824, 260831846","00",NA,"265","7607",NA,"Quartalszählweise20622",NA,2008
"Klinik St. Blasien GmbH","2009-08-31","260831891","00",NA,"90","1114",NA,"Fallzählweise1008",NA,2008
"Spital Waldshut GmbH","2009-12-16","260831960","00",NA,"270","10958",NA,"Fallzählweise15789",NA,2008
"Epilepsiezentrum Kork","2009-08-31","260832233","00",NA,"106","1384",NA,"Fallzählweise4978",NA,2008
"Universitätsklinikum Freiburg","2009-11-30","260832299","01",NA,"1479","59204",NA,"Fallzählweise256341",NA,2008
"Kliniken Schmieder (Stiftung & Co.) KG","2009-08-27","260832313","00",NA,"152","1926",NA,"Fallzählweise246",NA,2008
"Klinik in der Zarten GmbH","2009-12-11","260832552","00",NA,"15","388",NA,NA,NA,2008
"Hans Carossa Klinik, Klinik für Psychiatrie, Psychosomatik und Psychotherapeutische Medizin","2009-08-27","260832643","00",NA,"36","317",NA,NA,NA,2008
"Luisenklinik Gesellschaft für Verhaltensmedizin und Gesundheitsforschung AG","2009-08-31","260832676, 510814516, 260833029, 510834428","00",NA,"70","587",NA,"Quartalszählweise839",NA,2008
"Michael-Balint-Klinik","2009-08-20","260832701","00",NA,"42","296",NA,NA,NA,2008
"Fachklinik Wittichen","2009-08-27","260832789","00",NA,"15","385",NA,NA,NA,2008
"MediClin Herzzentrum Lahr/Baden","2009-12-17","260832825","00",NA,"75","3662",NA,"Fallzählweise2475",NA,2008
"Herz-Zentrum Bodensee","2009-11-16","260832836","00",NA,"30","5650",NA,"Fallzählweise2000",NA,2008
"HELIOS Klinik Müllheim","2009-12-22","260832847","00",NA,"158","6231",NA,"Fallzählweise9998",NA,2008
"MediClin Klinik an der Lindenhöhe","2009-12-17","260832870","00",NA,"125","1376",NA,"Quartalszählweise3878",NA,2008
"Werner-Schwidder-Klinik","2009-07-30","260832927","00",NA,"61","336",NA,NA,NA,2008
"Klinik für Tumorbiologie","2009-08-20","260833110","00",NA,"80","2464",NA,"Fallzählweise1012",NA,2008
"Albklinik Münsingen","2009-08-19","260840017","00",NA,"105","3071",NA,NA,NA,2008
"260840028","2009-12-22","260840028","00",NA,"650","24783",NA,"Fallzählweise45685",NA,2008
"260840062","2009-08-18","260840062","00",NA,"190","5613",NA,NA,NA,2008
"ZfP Südwürttemberg, Krankenhaus Zwiefalten","2009-12-21","260840073","00",NA,"236","2427",NA,"Quartalszählweise5756",NA,2008
"Universitätsklinikum Tübingen","2009-08-21","260840108","00",NA,"1509","57788",NA,"Quartalszählweise307039",NA,2008
"Tropenklinik Paul-Lechler Krankenhaus Tübingen","2009-08-27","260840120","00",NA,"101","2488",NA,"Fallzählweise2262",NA,2008
"Berufsgenossenschaftliche Unfallklinik","2009-11-25","260840131","00",NA,"327","8916",NA,"Fallzählweise29089",NA,2008
"260840153","2009-08-27","260840153","00",NA,"253","10346",NA,"Fallzählweise33181",NA,2008
"260840164","2009-08-27","260840164","00",NA,"268","8517",NA,"Fallzählweise22489",NA,2008
"Universitätsklinikum Ulm","2009-08-05","260840200","00",NA,"1139","43404",NA,"Quartalszählweise267680",NA,2008
"Bethesda Geriatrische Klinik Ulm gGmbH Akademisches Krankenhaus der Universität ","2009-08-19","260840233","00",NA,"90","1355",NA,NA,NA,2008
"Klinik Dr. Schwarz","2009-08-28","260840266","00",NA,"26","271",NA,"Fallzählweise10",NA,2008
"Blaubeuren","2009-08-31","260840277","00",NA,"121","4356",NA,"Fallzählweise9085",NA,2008
"Ehingen","2009-08-31","260840288","00",NA,"198","7407",NA,"Fallzählweise12455",NA,2008
"Langenau","2009-08-31","260840302","00",NA,"80","3145",NA,"Fallzählweise8558",NA,2008
"Federseeklinik","2009-12-14","260840335","00",NA,"30","696",NA,NA,NA,2008
"ZfP Südwürttemberg, Krankenhaus Bad Schussenried","2009-12-21","260840391","00",NA,"244","2886",NA,"Quartalszählweise6623",NA,2008
"260840426","2009-08-31","260840426","01",NA,"315","12717",NA,"Fallzählweise26554",NA,2008
"260840426","2009-08-31","260840426","02",NA,"115","4288",NA,"Fallzählweise13541",NA,2008
"260840426","2009-08-31","260840426","03",NA,"50","1476",NA,"Fallzählweise7091",NA,2008
"260840426","2009-08-31","260840426","04",NA,"123","4123",NA,"Fallzählweise13208",NA,2008
"Fachklinik für Neurologie Dietenbronn GmbH - Diagnostisches und therapeutisches Kompetenzzentrum","2009-08-19","260840471","00",NA,"100","2421",NA,"Fallzählweise642",NA,2008
"Klinikum Friedrichshafen GmbH","2009-08-28","260840493","00",NA,"400","17070",NA,"Fallzählweise17500",NA,2008
"Klinik Tettnang GmbH","2009-07-31","260840610","00",NA,"185","6169",NA,"Quartalszählweise16438",NA,2008
"HELIOS Spital Ueberlingen","2009-12-04","260840621","00",NA,"170","6890",NA,"Fallzählweise14729",NA,2008
"Krankenhaus Bad Waldsee","2009-08-21","260840778","00",NA,"85","3527",NA,"Fallzählweise10332",NA,2008
"ZfP Südwürttemberg, Krankenhaus Weissenau","2009-12-21","260840905","00",NA,"395","5436",NA,"Quartalszählweise8214",NA,2008
"Krankenhaus St. Elisabeth","2009-08-21","260840916","00",NA,"520","23168",NA,"Fallzählweise61931",NA,2008
"Wangen","2009-08-21","260840949","00",NA,"200","8315",NA,"Fallzählweise30112",NA,2008
"Fachkliniken Wangen","2009-07-30","260840961","00",NA,"155","4615",NA,"Fallzählweise4040",NA,2008
"Krankenhaus 14 Nothelfer GmbH","2009-08-26","260840983","00",NA,"166","6600",NA,"Fallzählweise13150",NA,2008
"Krankenhaus Pfullendorf","2009-09-14","260841018","01",NA,"94","3498",NA,"Fallzählweise6965",NA,2008
"Kreiskrankenhaus Bad Saulgau","2009-09-03","260841029","00",NA,"80","3775",NA,"Fallzählweise5962",NA,2008
"Kreiskrankenhaus Sigmaringen","2009-09-14","260841041","00",NA,"353","12273",NA,"Fallzählweise21300",NA,2008
"Chirurgische Klinik Dr. Decker/Dr. Kübel","2009-08-02","260841052","00",NA,"15","806",NA,NA,NA,2008
"Bundeswehrkrankenhaus Ulm","2009-08-17","260841143","00",NA,"456","18830",NA,"Sonstige Zählweise147188",NA,2008
"Winghofer Medicum","2009-08-27","260841427","00",NA,"19","838",NA,"Fallzählweise16335",NA,2008
"Steinlach-Klinik","2009-08-28","260841483","00",NA,"18","669",NA,"Sonstige Zählweise1500",NA,2008
"St. Lukas-Klinik gemeinnützige GmbH","2009-08-21","260841508","00",NA,"62","781",NA,"Quartalszählweise1439",NA,2008
"RKU - Universitäts- und Rehabilitationskliniken Ulm gGmbH","2009-08-20","260841564","00",NA,"232","6437",NA,"Fallzählweise19205",NA,2008
