"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Bettenzahl","Vollstationaere_Fallzahl","Teilstationaere_Fallzahl","Ambulante_Fallzahl","StaeB_Fallzahl","year"
"DRK Krankenhaus Alzey","2011-07-08","260730376","00",NA,"155","6059","0","Fallzählweise7048",NA,2010
"Rheinhessen-Fachklinik Alzey","2011-07-13","260730387","00",NA,"516","6091","0","Sonstige Zählweise12172",NA,2010
"Evangelisches Krankenhaus Bad Dürkheim","2011-06-22","260730398","00",NA,"200","6828","0","Fallzählweise9783",NA,2010
"Klinik Sonnenwende","2011-07-15","260730401","00",NA,"97","1643","164","Quartalszählweise2055",NA,2010
"Kreiskrankenhaus Grünstadt","2011-12-30","260730412","00",NA,"200","8797","0","Fallzählweise10135",NA,2010
"Westpfalz-Klinikum GmbH - Standorte III Kirchheimbolanden und IV Rockenhausen","2011-12-21","260730423","01",NA,"178","7430","0","Fallzählweise13824",NA,2010
"St. Johannis-Krankenhaus Landstuhl","2011-07-14","260730478","00",NA,"327","11025","0","Fallzählweise24780",NA,2010
"Privatklinik Bad Gleisweiler Hilz KG","2011-06-16","260730537","00",NA,"115","998","131","Quartalszählweise265",NA,2010
"Pfalzklinikum für Psychiatrie und Neurologie AdöR Weinstraße 100 76889 Klingenmünster","2011-08-11","260730548","01",NA,"407","9819","913","Quartalszählweise15360",NA,2010
"Heilig-Geist-Hospital Bingen","2011-07-13","260730559","00",NA,"190","6409","0","Fallzählweise26902",NA,2010
"St. Elisabeth-Krankenhaus Rodalben","2011-06-30","260730593","00",NA,"190","4006","0","Fallzählweise731",NA,2010
"DRK Schmerz-Zentrum Mainz","2011-07-07","260730639","01",NA,"80","1638","224","Fallzählweise4288",NA,2010
"Felsenland Klinik Dahn","2011-07-15","260730684","00",NA,"50","300","0","Patientenzählweise40",NA,2010
"AGAPLESION DIAKONIEKRANKENHAUS INGELHEIM","2011-12-21","260730708","00",NA,"135","4809","0","Fallzählweise6093",NA,2010
"BioMed-Klinik Betriebs-GmbH","2011-07-04","260730719","00",NA,"100","2376","0",NA,NA,2010
"Gesellschaft fuer Mikroneurochirurgie","2011-07-13","260730731","00",NA,"15","1189","0",NA,NA,2010
"Asklepios Südpfalzkliniken GmbH","2011-07-13","260730833, 260730833","99",NA,"320","14460","0","Fallzählweise12978",NA,2010
"Klinikum Landau-Südliche Weinstraße GmbH","2011-07-14","260730991","01",NA,"221","7552","0","Patientenzählweise10539",NA,2010
"Klinikum Landau-Südliche Weinstraße GmbH","2011-07-14","260730991","02",NA,"74","1786","0","Patientenzählweise1089",NA,2010
"Klinikum Landau-Südliche Weinstraße GmbH","2011-07-14","260730991","03",NA,"190","4933","0","Patientenzählweise7252",NA,2010
"Orthopädische Klinik Markgröningen gGmbH","2011-12-09","260810055","00",NA,"200","7733","0","Fallzählweise39738",NA,2010
"Diakonie-Klinikum Stuttgart","2011-12-09","260810146","00",NA,"400","13629","56","Fallzählweise29680",NA,2010
"AGAPLESION BETHESDA KRANKENHAUS STUTTGART gGmbH","2011-07-11","260810179","00",NA,"150","5031","0","Fallzählweise3251",NA,2010
"Marienhospital Stuttgart","2011-12-30","260810191","00",NA,"784","30684","0","Fallzählweise48075",NA,2010
"Charlottenklinik für Augenheilkunde","2011-07-11","260810259","00",NA,"40","2271","0","Quartalszählweise2630",NA,2010
"Sportklinik Stuttgart GmbH","2011-07-07","260810260","00",NA,"80","4891","0","Quartalszählweise18280",NA,2010
"Robert-Bosch-Krankenhaus ","2011-12-21","260810271","00",NA,"788","33710","3179","Fallzählweise40169",NA,2010
"Furtbachkrankenhaus Klinik für Psychiatrie und Psychotherapie","2011-07-12","260810293, 510816288","00",NA,"124","1017","230","Quartalszählweise1241",NA,2010
"Sonnenberg Klinik gGmbH","2011-07-04","260810306","00",NA,"102","547","0",NA,NA,2010
"Krankenhaus Herrenberg","2011-12-12","260810431","00",NA,"150","8118","0","Fallzählweise15484",NA,2010
"Krankenhaus Leonberg","2011-12-12","260810453","00",NA,"239","11198","0","Fallzählweise23374",NA,2010
"Klinikum Esslingen GmbH","2011-12-21","260810475","00",NA,"629","26936","426","Sonstige Zählweise76229",NA,2010
"Kreiskliniken Esslingen gGmbH Paracelsus- Krankenhaus Ruit","2011-07-13","260810523","00",NA,"320","12870","0","Fallzählweise46599",NA,2010
"Die Filderklinik gGmbH","2011-07-13","260810545","00",NA,"219","11177","0","Fallzählweise24606",NA,2010
"Helfenstein Klinik Geislingen","2011-07-14","260810578","00",NA,"285","7976","0",NA,NA,2010
"Klinik am Eichert Göppingen","2011-07-14","260810589","00",NA,"780","27239","0","Patientenzählweise90256",NA,2010
"Christophsbad GmbH & Co. Fachkrankenhaus KG","2011-07-15","260810590, 260812433, 510814652","99",NA,"408","6471","115","Fallzählweise27933",NA,2010
"Phlebologisch-Chirurgische Klinik","2011-07-11","260810603","00",NA,"6","226","0","Fallzählweise202",NA,2010
"Krankenhaus Bietigheim","2011-07-14","260810625","00",NA,"369","16107","157","Quartalszählweise24981",NA,2010
"Klinikum Ludwigsburg","2011-07-14","260810647","00",NA,"974","39801","307","Quartalszählweise71035",NA,2010
"Krankenhaus Marbach","2011-07-14","260810681","00",NA,"87","2974","0","Quartalszählweise4912",NA,2010
"Krankenhaus Vaihingen","2011-07-14","260810692","00",NA,"60","2762","0","Quartalszählweise8821",NA,2010
"Rems-Murr-Klinik Backnang","2011-07-15","260810705","00",NA,"298","8978","0","Fallzählweise14194",NA,2010
"Rems-Murr-Klinik Schorndorf","2011-07-15","260810716","00",NA,"291","11094","0","Fallzählweise19902",NA,2010
"Rems-Murr-Klinik Waiblingen","2011-07-14","260810738","00",NA,"326","16460","0","Fallzählweise29860",NA,2010
"Central Klinik Waiblingen GmbH","2011-07-19","260810750","00",NA,"35","1663","0",NA,NA,2010
"Zentrum für Psychiatrie Winnenden","2011-07-11","260810761","00",NA,"468","7020","323","Quartalszählweise7167",NA,2010
"SLK - HEILBRONN","2011-12-19","260810794","00",NA,"874","41391","63","Fallzählweise106114",NA,2010
"Urologische Klinik am Lerchenberg","2011-07-13","260810807","00",NA,"20","907","0",NA,NA,2010
"Chirurgische Privatklinik Dr. Mütsch Dr. Kußmaul Dr. Simpfendörfer","2011-06-29","260810863","00",NA,"12","897","0","Patientenzählweise19518",NA,2010
"Vulpius Klinik GmbH","2011-07-08","260810909","00",NA,"135","4010","0","Fallzählweise15198",NA,2010
"SLK - BRACKENHEIM","2011-12-15","260810976","00",NA,"105","4179","0","Fallzählweise11032",NA,2010
"Klinik Löwenstein gGmbH","2011-07-13","260811023","00",NA,"226","8741","0","Fallzählweise15114",NA,2010
"SLK - MÖCKMÜHL","2011-12-15","260811034","00",NA,"80","3964","0","Fallzählweise14482",NA,2010
"Klinikum am Weissenhof, Zentrum für Psychiatrie","2011-07-12","260811078","00",NA,"477","6153","565","Quartalszählweise6558",NA,2010
"SLK - BAD FRIEDRICHSHALL","2011-12-15","260811089","00",NA,"422","16687","0","Fallzählweise24886",NA,2010
"Hohenloher Krankenhaus gGmbH","2011-07-13","260811114, 260811114","00",NA,"283","12023","0","Fallzählweise21102",NA,2010
"Klinikum Crailsheim","2011-07-15","260811125","00",NA,"165","7168","0","Patientenzählweise12312",NA,2010
"Diakonie-Klinikum Schwäbisch Hall gGmbH","2011-07-15","260811192","99",NA,"526","22835","0","Patientenzählweise48964",NA,2010
"Kreiskrankenhaus Tauberbischofsheim","2011-07-14","260811465","00",NA,"225","5415","0","Fallzählweise36455",NA,2010
"Kliniken Landkreis Heidenheim gGmbH","2011-12-09","260811498, 510814685","00",NA,"568","21772","0","Quartalszählweise24414",NA,2010
"Ostalb-Klinikum Aalen","2011-07-14","260811502","00",NA,"400","17371","2","Quartalszählweise38139",NA,2010
"St.Anna-Virngrund-Klinik","2011-12-15","260811546","00",NA,"247","8601","0","Sonstige Zählweise12254",NA,2010
"Klinikum Schwäbisch-Gmünd","2011-12-27","260811579","00",NA,"401","17909","0","Fallzählweise36672",NA,2010
"Fachklinik Dres. Denzel","2011-07-13","260811693","00",NA,"31","415","0","Patientenzählweise4976",NA,2010
"Klinik für Psychiatrie, Psychotherapie und Psychosomatik des Rudolf-Sophien-Stifts","2011-07-13","260811706","00",NA,"26","132","0",NA,NA,2010
"Diabetes Klinik GmbH & Co. KG","2011-07-11","260811740","00",NA,"155","3673","0","Sonstige Zählweise500",NA,2010
"Psychotherapeutisches Zentrum Kitzberg-Klinik","2011-12-27","260812013, 260812013","00",NA,"25","200","0","Fallzählweise68",NA,2010
"Tagesklinik für Psychiatrie und Psychotherapie Böblingen, Haus am Maienplatz","2011-07-11","260812104","00",NA,"40","0","197",NA,NA,2010
"Tagesklinik Hirschbachhaus","2011-07-11","260812148","00",NA,"25","0","188","Fallzählweise188",NA,2010
"Krankenhaus Psychiatrie Schwäbisch Hall","2011-07-08","260812193","00",NA,"25","0","202","Quartalszählweise563",NA,2010
"Kreiskliniken Esslingen gGmbH Klinik Kirchheim","2011-07-13","260812273","01",NA,"250","9893","0","Fallzählweise20123",NA,2010
"Kreiskliniken Esslingen gGmbH Klinik Nürtingen","2011-07-13","260812273","02",NA,"455","13234","3","Fallzählweise42821",NA,2010
"Kreiskliniken Esslingen gGmbH Klinik Plochingen","2011-07-13","260812273","03",NA,"150","3707","0","Fallzählweise10354",NA,2010
"Klinikum Stuttgart - Katharinenhospital (KH), Krankenhaus Bad Cannstatt (KBC), Bürgerhospital (BH), Olgahospital (OH)","2011-12-22","260812364","99",NA,"1914","78314","7899","Fallzählweise292267",NA,2010
"Krankenhaus vom Roten Kreuz Bad Cannstatt GmbH","2011-06-01","260812499","01",NA,"95","3971","0","Fallzählweise1171",NA,2010
"Karl-Olga-Krankenhaus GmbH - Akademisches Lehrkrankenhaus der Universität Ulm","2011-06-09","260812514","01",NA,"355","12494","0","Fallzählweise22268",NA,2010
"Klinikum Sindelfingen-Böblingen","2011-12-12","260812525, 260812525","99",NA,"710","32708","0","Fallzählweise67543",NA,2010
"Tagesklinik Bernsteinstraße","2011-07-14","260812547","00",NA,"20","0","88","Fallzählweise238",NA,2010
"Caritas-Krankenhaus Bad Mergentheim","2011-07-14","260812558","00",NA,"447","19322","213","Fallzählweise47838",NA,2010
"Rotkreuzklinik Wertheim","2011-12-22","260812649","00",NA,"220","7631","0","Quartalszählweise11053",NA,2010
"Stadtklinik Baden-Baden","2011-07-06","260820013","00",NA,"394","17292","0","Sonstige Zählweise36008",NA,2010
"ACURA Kliniken Baden-Baden","2011-07-15","260820024","00",NA,"176","2252","0","Fallzählweise5588",NA,2010
"Krankenhaus Ebersteinburg","2011-07-13","260820035","00",NA,"60","1249","0","Fallzählweise800",NA,2010
"DRK-KLINIK Baden-Baden","2011-07-07","260820046","00",NA,"83","2784","0","Fallzählweise5927",NA,2010
"Fachkrankenhaus Gunzenbachhof","2011-07-12","260820091","00",NA,"68","828","126","Patientenzählweise898",NA,2010
"Städtisches Klinikum Karlsruhe","2011-07-14","260820115","00",NA,"1482","56282","1033","Fallzählweise161400",NA,2010
"St. Vincentius-Kliniken gAG","2011-06-30","260820137","00",NA,"804","31714","0","Fallzählweise61306",NA,2010
"Diakonissenkrankenhaus Karlsruhe-Rüppurr","2011-12-20","260820148","00",NA,"464","14973","60",NA,NA,2010
"Paracelsus-Klinik Karlsruhe","2011-12-19","260820239","00",NA,"157","6149","0","Fallzählweise12891",NA,2010
"Rechbergklinik Bretten","2011-07-15","260820273","00",NA,"240","8093","0","Patientenzählweise10185",NA,2010
"Fürst-Stirum-Klinik Bruchsal","2011-07-15","260820284","00",NA,"370","15928","0","Fallzählweise24918",NA,2010
"SRH Klinikum Karlsbad-Langensteinbach GmbH","2011-07-13","260820319","00",NA,"460","9667","0","Fallzählweise20120",NA,2010
"Kreiskrankenhaus Bühl","2011-07-06","260820353","00",NA,"176","6955","0","Sonstige Zählweise10510",NA,2010
"Kreiskrankenhaus Forbach","2011-07-06","260820397","00",NA,"75","2463","0","Sonstige Zählweise2957",NA,2010
"Kreiskrankenhaus Rastatt","2011-07-06","260820433","00",NA,"290","10863","0","Sonstige Zählweise13350",NA,2010
"Universitätsklinikum Heidelberg","2011-06-28","260820466","00",NA,"1918","61116","9800","Fallzählweise921936",NA,2010
"Krankenhaus St. Vincentius der Evang. Stadtmission Heidelberg gGmbH, Klinik für Innere Medizin","2011-07-14","260820488","00",NA,"84","2001","0","Fallzählweise1",NA,2010
"St.Josefskrankenhaus GmbH","2011-06-01","260820499","00",NA,"234","7903","192","Quartalszählweise3527",NA,2010
"Krankenhaus Salem gGmbH","2011-06-21","260820503, 260820503","00",NA,"238","9395","0",NA,NA,2010
"Klinik Sankt Elisabeth gGmbH","2011-12-09","260820514","00",NA,"70","4716","0",NA,NA,2010
"SRH Kurpfalzkrankenhaus Heidelberg GmbH","2011-06-27","260820536","00",NA,"102","3121","0",NA,NA,2010
"Klinikum Mannheim GmbH, Universitätsklinikum","2011-07-14","260820569","00",NA,"1352","57032","19643","Fallzählweise208947",NA,2010
"Diakoniekrankenhaus Mannheim GmbH","2011-07-15","260820570","00",NA,"470","16005","0","Fallzählweise10124",NA,2010
"Theresienkrankenhaus","2011-07-06","260820592","00",NA,"667","23774","0","Fallzählweise28000",NA,2010
"Zentralinstitut für Seelische Gesundheit","2011-07-14","260820638","00",NA,"307","3063","674","Quartalszählweise11166",NA,2010
"Kreiskrankenhaus Buchen","2011-07-11","260820650","00",NA,"195","7866","0","Fallzählweise6982",NA,2010
"Krankenhaus Hardheim","2011-07-14","260820672","00",NA,"51","2134","0",NA,NA,2010
"Neckar-Odenwald-Kliniken gGmbH","2011-07-11","260820683","00",NA,"200","9203","0","Fallzählweise6597",NA,2010
"GRN Gesundheitszentren Rhein-Neckar gGmbH Kreiskrankenhaus Eberbach","2011-07-01","260820730","00",NA,"132","5057","0","Fallzählweise12574",NA,2010
"GRN-Klinik Schwetzingen","2011-07-14","260820774","00",NA,"295","11887","0","Fallzählweise30000",NA,2010
"GRN Gesundheitszentren Rhein-Neckar gGmbH Krankenhaus Sinsheim","2011-07-14","260820785","00",NA,"225","10047","1667","Fallzählweise13190",NA,2010
"Psychiatrisches Zentrum Nordbaden","2011-07-14","260820832","00",NA,"721","7223","837","Quartalszählweise8741",NA,2010
"SRH Fachkrankenhaus Neckargemünd GmbH","2011-06-27","260820843","00",NA,"104","1785","0",NA,NA,2010
"Klinikum Pforzheim GmbH","2011-07-15","260820854","00",NA,"500","23061","0","Quartalszählweise46076",NA,2010
"Siloah St. Trudpert Klinikum","2011-07-08","260820865","00",NA,"490","19268","0","Fallzählweise17423",NA,2010
"Centralklinik GmbH und Co. KG","2011-07-13","260820898","00",NA,"50","1541","0",NA,NA,2010
"Paracelsus-Krankenhaus","2011-07-12","260820945","00",NA,"64","1643","0","Fallzählweise440",NA,2010
"Klinikum Nordschwarzwald","2011-07-11","260820978, 510825542, 510818532, 260820978","00",NA,"417","5236","273","Fallzählweise8238",NA,2010
"Klinik Dr. Römer Akutklinik für Psychosomatik und Psychotherapie Fachklinik für psychiatrische und psychosomatische Rehabilitation","2011-07-01","260821003","00",NA,"48","479","2",NA,NA,2010
"Kreisklinikum Calw-Nagold","2011-12-12","260821025, 260821025","99",NA,"426","18665","0","Fallzählweise34059",NA,2010
"Rommel Klinik GmbH","2011-07-01","260821229","00",NA,"70","2029","0","Patientenzählweise338",NA,2010
"Enzkreis-Kliniken gGmbH - Krankenhaus Mühlacker","2011-07-15","260821241","00",NA,"195","8609","0","Quartalszählweise8742",NA,2010
"Enzkreis-Kliniken gGmbH - Krankenhaus Neuenbürg","2011-07-15","260821252","00",NA,"105","3747","0","Quartalszählweise10084",NA,2010
"Klinik Öschelbronn, gemeinnützige GmbH","2011-07-06","260821274","00",NA,"70","2286","69",NA,NA,2010
"Krankenhäuser Landkreis Freudenstadt gGmbH","2011-12-21","260821376","99",NA,"416","15337","71","Fallzählweise26057",NA,2010
"Nierenzentrum Heidelberg","2011-07-14","260821560","00",NA,"47","1370","549","Fallzählweise7729",NA,2010
"Klinik für Kinderneurologie und Sozialpädiatrie, Kinderzentrum Maulbronn gGmbH","2011-07-12","260821673","00",NA,"36","399","0","Quartalszählweise4361",NA,2010
"GRN Gesundheitszentren Rhein-Neckar gGmbH Klinik Weinheim","2011-07-07","260821902","00",NA,"230","9560","0","Fallzählweise14871",NA,2010
"Klinik für Herzchirurgie Karlsruhe GmbH","2011-07-14","260821968","00",NA,"89","2256","0","Fallzählweise41",NA,2010
"Kinderklinik Schömberg gGmbH","2011-11-15","260822048","00",NA,"62","848","0","Fallzählweise180",NA,2010
"ARCUS Klinik","2011-12-31","260822195","00",NA,"30","3830","0",NA,NA,2010
"Sana Kliniken Bad Wildbad GmbH - Sana Gelenk- und Rheumazentrum Baden-Württemberg und Sana-Klinik für Innere Medizin Bad Wildbad","2011-05-24","260822220","01",NA,"103","3618","0","Fallzählweise6859",NA,2010
"AGAPLESION BETHANIEN KRANKENHAUS HEIDELBERG ","2011-07-05","260822231","00",NA,"105","2096","64",NA,NA,2010
"Johannes-Diakonie Mosbach","2011-07-14","260822275","00",NA,"88","660","50","Patientenzählweise2579",NA,2010
"Evangelisches Diakoniekrankenhaus Freiburg","2011-12-22","260830026","00",NA,"201","10055","0","Fallzählweise22453",NA,2010
"Loretto-Krankenhaus (RkK) Freiburg","2011-07-15","260830037","00",NA,"207","7674","0","Quartalszählweise14756",NA,2010
"St Josefskrankenhaus (RkK) Freiburg","2011-07-18","260830048","00",NA,"282","14147","174","Quartalszählweise22759",NA,2010
"St. Elisabethkrankenhaus (RkK) Freiburg","2011-07-15","260830060","00",NA,"26","957","0",NA,NA,2010
"Klinik Dr. Becker GmbH","2011-07-05","260830300","00",NA,"30","1233","0","Fallzählweise3752",NA,2010
"Herz-Zentrum Bad Krozingen","2011-12-23","260830344","00",NA,"250","15534","0","Fallzählweise23263",NA,2010
"AMEOS Krankenhaus Dr Lay","2011-05-06","260830399","00",NA,"55","1905","0","Fallzählweise80",NA,2010
"HELIOS Rosmann Klinik Breisach","2011-07-12","260830402","00",NA,"123","5243","0","Fallzählweise10290",NA,2010
"Friedrich-Husemann-Klinik","2011-07-04","260830413","00",NA,"103","970","0",NA,NA,2010
"HELIOS Klinik Titisee-Neustadt","2011-07-12","260830572","00",NA,"151","6180","0","Fallzählweise11797",NA,2010
"Klinik Haus Vogt","2011-11-18","260830583","00",NA,"39","164","0",NA,NA,2010
"Kreiskrankenhaus Emmendingen","2011-07-14","260830629","00",NA,"278","11170","0","Quartalszählweise13418",NA,2010
"Zentrum für Psychiatrie Emmendingen","2011-07-07","260830630, 260833121","99",NA,"553","6864","132","Fallzählweise21919",NA,2010
"Bruder-Klaus-Krankenhaus (RkK) Waldkirch","2011-07-15","260830663","00",NA,"108","3804","0","Quartalszählweise8016",NA,2010
"Ortenau Klinikum Achern","2011-07-15","260830685","00",NA,"187","7879","0","Fallzählweise13270",NA,2010
"Ortenau Klinikum Kehl","2011-12-14","260830812","00",NA,"142","6036","0","Fallzählweise18447",NA,2010
"Ortenau Klinikum Lahr-Ettenheim","2011-07-13","260830845","00",NA,"486","19683","0","Fallzählweise15329",NA,2010
"Franz-Alexander-Klinik","2011-07-11","260830867","00",NA,"34","328","0",NA,NA,2010
"ORTENAU KLINIKUM Oberkirch","2011-07-15","260830890","00",NA,"106","3700","0","Fallzählweise8619",NA,2010
"Ortenau Klinikum Offenburg-Gengenbach","2011-07-14","260830903, 260833030, 260833052, 540830162","00",NA,"742","31064","174","Sonstige Zählweise103765",NA,2010
"Fachkrankenhaus Achertal-Klinik","2011-07-11","260830947","00",NA,"69","625","105","Patientenzählweise771",NA,2010
"ORTENAU KLINIKUM Wolfach","2011-07-15","260830992","00",NA,"95","3620","0","Quartalszählweise13496",NA,2010
"Parkinson Klinik Wolfach","2011-07-13","260831005","00",NA,"60","999","0",NA,NA,2010
"SRH Krankenhaus Oberndorf a.N.","2011-07-06","260831049","00",NA,"120","4844","0",NA,NA,2010
"Kreiskrankenhaus Rottweil","2011-07-15","260831061","00",NA,"264","9685","0","Quartalszählweise17923",NA,2010
"Vinzenz von Paul Hospital gGmbH, Zentren für Psychiatrie, Psychotherapie, Psychosomatik, Abhängigkeitserkrankungen, Gerontopsychiatrie und Neurologie","2011-12-29","260831072","00",NA,"431","5892","0","Sonstige Zählweise1453",NA,2010
"Kreiskrankenhaus Schramberg","2011-07-12","260831094","00",NA,"150","5296","0","Quartalszählweise3071",NA,2010
"Fachkrankenhaus St. Georg","2011-07-11","260831185","00",NA,"116","869","0",NA,NA,2010
"Schwarzwald-Baar Klinikum Villingen-Schwenningen GmbH","2011-07-08","260831312","00",NA,"1044","42845","0","Fallzählweise106856",NA,2010
"Klinikum Landkreis Tuttlingen Gesundheitszentrum Tuttlingen","2011-07-14","260831390","00",NA,"340","15345","147","Sonstige Zählweise29870",NA,2010
"Zentrum für Psychiatrie Reichenau","2011-06-28","260831469","00",NA,"262","3188","232","Fallzählweise1854",NA,2010
"Vincentius-Krankenhaus AG","2011-07-07","260831470","00",NA,"60","1529","0",NA,NA,2010
"Klinikum Konstanz","2011-07-07","260831481","00",NA,"350","14663","12","Sonstige Zählweise36294",NA,2010
"Hegau-Bodensee-Klinikum","2011-07-15","260831551","00",NA,"676","27835","22","Quartalszählweise54839",NA,2010
"Krankenhaus Stockach GmbH","2011-12-08","260831573","00",NA,"70","2361","0","Fallzählweise7317",NA,2010
"MediClin Seidel-Klinik","2011-07-12","260831595","00",NA,"36","1309","0","Fallzählweise940",NA,2010
"KLINIKEN DES LANDKREISES LÖRRACH GMBH","2011-07-08","260831619","01",NA,"567","18927","5","Fallzählweise10443",NA,2010
"KLINIKEN DES LANDKREISES LÖRRACH GMBH","2011-07-08","260831619","02",NA,"567","18927","5","Fallzählweise10443",NA,2010
"KLINIKEN DES LANDKREISES LÖRRACH GMBH","2011-07-08","260831619","03",NA,"567","18927","5","Fallzählweise10443",NA,2010
"St. Elisabethen-Krankenhaus","2011-07-15","260831620","00",NA,"227","10270","78","Fallzählweise27761",NA,2010
"Frauenklinik Rheinfelden Betriebs GmbH","2011-06-22","260831642","00",NA,"48","2625","0","Fallzählweise524",NA,2010
"Krankenhaus Bad Säckingen","2011-07-13","260831824","00",NA,"190","6124","0","Fallzählweise9506",NA,2010
"Hochrhein-Eggberg-Klinik","2011-07-14","260831846","00",NA,"75","919","0","Quartalszählweise903",NA,2010
"Lungenfachklinik St. Blasien","2011-07-15","260831891","00",NA,"90","1122","0","Fallzählweise1003",NA,2010
"Spital Waldshut GmbH","2011-07-08","260831960","00",NA,"270","11502","0","Fallzählweise16704",NA,2010
"Epilepsiezentrum Kork","2011-07-14","260832233","00",NA,"106","1420","0","Fallzählweise6174",NA,2010
"Universitätsklinikum Freiburg","2011-12-16","260832299","01",NA,"1484","62751","4587","Fallzählweise264903",NA,2010
"Klinik Allensbach","2011-07-14","260832313","01",NA,"152","2221","0","Fallzählweise243",NA,2010
"Klinik in der Zarten GmbH","2011-07-11","260832552","00",NA,"15","210","0",NA,NA,2010
"Hans Carossa Klinik, Klinik für Psychiatrie, Psychosomatik und Psychotherapeutische Medizin","2011-07-14","260832643","00",NA,"36","297","0",NA,NA,2010
"Luisenklinik Gesellschaft für Verhaltensmedizin und Gesundheitsforschung AG","2011-07-05","260832676, 510814516, 510834428, 260833029","00",NA,"70","652","93","Quartalszählweise1652",NA,2010
"Michael-Balint-Klinik Königsfeld","2011-06-29","260832701","00",NA,"42","302","0",NA,NA,2010
"Fachklinik Wittichen","2011-07-14","260832789","00",NA,"15","408","0",NA,NA,2010
"MediClin Herzzentrum Lahr/Baden","2011-07-15","260832825","00",NA,"75","3640","0","Fallzählweise2281",NA,2010
"Herz-Zentrum Bodensee GmbH","2011-07-15","260832836","00",NA,"30","2679","0","Fallzählweise2731",NA,2010
"HELIOS Klinik Müllheim","2011-07-13","260832847","00",NA,"158","6770","0",NA,NA,2010
"MediClin Klinik an der Lindenhöhe","2011-07-15","260832870","99",NA,"125","1465","204","Quartalszählweise4464",NA,2010
"Werner-Schwidder-Klinik","2011-07-13","260832927","00",NA,"61","0","0",NA,NA,2010
"Klinik für Tumorbiologie","2011-07-04","260833110","00",NA,"80","2313","0","Fallzählweise1280",NA,2010
"Albklinik Münsingen","2011-12-22","260840017","01",NA,"105","3447","0",NA,NA,2010
"Klinikum am Steinenberg","2011-12-22","260840028","01",NA,"650","25186","0","Fallzählweise45563",NA,2010
"Ermstalklinik Bad Urach","2011-12-22","260840062","01",NA,"190","5686","0",NA,NA,2010
"ZFP Südwürttemberg, Krankenhaus Zwiefalten","2011-07-12","260840073","00",NA,"247","2548","133","Quartalszählweise7388",NA,2010
"Universitätsklinikum Tübingen","2011-12-28","260840108","00",NA,"1511","60320","2581","Quartalszählweise327581",NA,2010
"Tropenklinik Paul-Lechler Krankenhaus Tübingen","2011-06-20","260840120","00",NA,"101","2548","0","Fallzählweise2388",NA,2010
"Berufsgenossenschaftliche Unfallklinik","2011-05-16","260840131","00",NA,"327","6437","0","Fallzählweise26765",NA,2010
"260840153","2011-07-14","260840153","00",NA,"253","11087","0","Fallzählweise38079",NA,2010
"260840164","2011-07-14","260840164","00",NA,"180","7883","0","Fallzählweise34218",NA,2010
"Universitätsklinikum Ulm","2011-06-07","260840200","00",NA,"1139","45883","3464","Fallzählweise487788",NA,2010
"AGAPLESION BETHESDA KLINIK ULM gGmbH Akademisches Krankenhaus der Universität ","2011-07-01","260840233","00",NA,"90","1435","0",NA,NA,2010
"Klinik Dr. Schwarz","2011-07-13","260840266","00",NA,"26","268","1","Fallzählweise29",NA,2010
"Blaubeuren","2011-07-15","260840277","00",NA,"121","5718","0",NA,NA,2010
"Ehingen","2011-07-15","260840288","00",NA,"198","16379","0",NA,NA,2010
"Langenau","2011-07-15","260840302","00",NA,"80","7962","0",NA,NA,2010
"ZfP Südwürttemberg, Krankenhaus Bad Schussenried","2011-07-12","260840391","00",NA,"248","2621","402","Quartalszählweise8633",NA,2010
"260840426","2011-07-13","260840426","01",NA,"315","13171","0","Quartalszählweise25423",NA,2010
"260840426","2011-07-13","260840426","02",NA,"115","4732","0","Quartalszählweise11358",NA,2010
"260840426","2011-07-13","260840426","03",NA,"50","1319","0","Quartalszählweise7336",NA,2010
"260840426","2011-07-12","260840426","04",NA,"123","4344","0","Quartalszählweise14849",NA,2010
"Fachklinik für Neurologie Dietenbronn GmbH - Diagnostisches und therapeutische Kompetenzzentrum","2011-06-09","260840471","00",NA,"100","2783","0","Fallzählweise2043",NA,2010
"Klinikum Friedrichshafen GmbH","2011-12-06","260840493","00",NA,"400","18273","0",NA,NA,2010
"Klinik Tettnang GmbH","2011-07-01","260840610","00",NA,"185","6954","0","Fallzählweise20101",NA,2010
"HELIOS Spital Ueberlingen","2011-07-13","260840621","00",NA,"170","7073","0","Fallzählweise9479",NA,2010
"Krankenhaus Bad Waldsee","2011-07-15","260840778","00",NA,"85","3939","0","Fallzählweise15497",NA,2010
"ZfP Südwürttemberg, Krankenhaus Weissenau","2011-07-12","260840905","00",NA,"448","5754","476","Quartalszählweise9901",NA,2010
"Krankenhaus St. Elisabeth","2011-07-15","260840916","00",NA,"520","23947","0","Fallzählweise76610",NA,2010
"Wangen","2011-07-15","260840949","00",NA,"200","8553","0","Fallzählweise29144",NA,2010
"Fachkliniken Wangen","2011-07-04","260840961","00",NA,"155","4725","0","Fallzählweise4466",NA,2010
"Krankenhaus 14 Nothelfer GmbH","2011-07-14","260840983","00",NA,"166","6781","0","Fallzählweise13830",NA,2010
"Kreiskrankenhaus Sigmaringen","2011-07-15","260841041","00",NA,"353","12998","0","Fallzählweise30087",NA,2010
