Name,Datum,IK_Institutionskennzeichen,Standortnummer,Standortnummer_alt,Bettenzahl,Vollstationaere_Fallzahl,Teilstationaere_Fallzahl,Ambulante_Fallzahl,StaeB_Fallzahl,year
Diakonissenkrankenhaus ,2021-12-14,260820137,771801000,00,353,16667,31,60152,NA,2020
St. Vincentius Kliniken ,2021-12-14,260820137,771802000,00,647,27444,0,116240,NA,2020
Fürst-Stirum-Klinik Bruchsal,2021-10-28,260820284,772071000,01,353,14843,88,15711,NA,2020
Rechbergklinik Bretten,2021-10-21,260820284,772173000,02,120,5071,0,9870,NA,2020
SRH Klinikum Karlsbad-Langensteinbach GmbH,2021-12-15,260820319,771604000,00,422,8310,55,20120,NA,2020
Klinikum Mittelbaden Rastatt,2021-11-11,260820433,772905000,01,260,10608,0,15017,NA,2020
Klinikum Mittelbaden Forbach,2021-11-11,260820433,772906000,02,60,286,0,45,NA,2020
Campus,2021-11-10,260820466,771700000,00,1473,53599,9921,970956,NA,2020
UKHD: Zentrum für Psychosoziale Medizin,2021-11-09,260820466,773320000,NA,260,1584,554,28823,NA,2020
"UKHD: Zentrum für Orthopädie, Unfallchirurgie und Paraplegiologie",2021-11-09,260820466,773321000,NA,258,5484,136,47714,NA,2020
"Krankenhaus St. Vincentius der Evang. Stadtmission Heidelberg gGmbH, Klinik für Innere Medizin",2021-11-12,260820488,771697000,00,84,2636,0,0,NA,2020
St. Josefskrankenhaus Heidelberg GmbH,2021-11-15,260820499,771138000,00,249,7579,48,0,NA,2020
Krankenhaus Salem derEvang. Stadtmission Heidelberg gGmbH,2021-11-15,260820503,771242000,00,238,10954,0,1427,NA,2020
Klinik Sankt Elisabeth gGmbH,2021-10-26,260820514,773704000,00,40,4557,0,0,NA,2020
SRH Kurpfalzkrankenhaus Heidelberg GmbH,2021-11-12,260820536,773569000,00,94,1670,72,3028,NA,2020
Universitätsklinikum Mannheim GmbH,2021-12-13,260820569,772389000,00,1352,40699,4080,350578,NA,2020
Diako Mannheim gGmbH,2021-11-10,260820570,771219000,00,407,14901,0,19722,NA,2020
Theresienkrankenhaus und St. Hedwig-Klinik gGmbH,2021-10-26,260820592,772977000,00,580,16240,0,34179,NA,2020
Zentralinstitut für Seelische Gesundheit (ZI),2021-10-29,260820638,772774000,00,380,2670,644,121047,NA,2020
Neckar-Odenwald-Kliniken gGmbH,2021-11-02,260820650,772039000,00,195,7611,0,20562,NA,2020
Krankenhaus Hardheim,2021-11-12,260820672,772349000,00,51,1744,0,0,NA,2020
Neckar-Odenwald-Kliniken gGmbH ,2021-11-02,260820683,772040000,00,182,6407,0,13133,NA,2020
GRN Gesundheitszentren Rhein-Neckar gGmbH Kreiskrankenhaus Eberbach,2021-11-11,260820730,771952000,00,130,5573,0,6970,NA,2020
GRN-Klinik Schwetzingen,2021-11-10,260820774,771953000,00,277,11210,0,11698,NA,2020
GRN-Klinik Sinsheim,2021-12-01,260820785,771951000,00,225,11375,0,15850,NA,2020
Psychiatrisches Zentrum Nordbaden,2021-11-12,260820832,772667000,00,603,6215,494,24209,NA,2020
Zentrum für Psychische Gesundheit Bruchsal,2021-11-12,260820832,772668000,NA,40,254,159,5220,NA,2020
Zentrum für Psychische Gesundheit Weinheim,2021-11-12,260820832,772669000,NA,53,141,182,4381,NA,2020
Zentrum für Psychische Gesundheit Schwetzingen,2021-11-12,260820832,772670000,NA,39,95,182,8006,NA,2020
Zentrum für Psychische Gesundheit Neckar-Odenwald,2021-11-12,260820832,772809000,NA,42,102,128,4105,NA,2020
Helios Klinikum Pforzheim GmbH ,2021-11-01,260820854,773169000,00,500,20270,0,41946,NA,2020
Siloah St. Trudpert Klinikum,2021-10-15,260820865,771417000,00,499,23857,35,23987,NA,2020
Paracelsus Krankenhaus,2021-11-22,260820945,773615000,00,65,1713,0,343,NA,2020
Zentrum für Psychiatrie Calw – Klinikum Nordschwarzwald,2021-12-14,260820978,771475000,01,341,4602,87,11512,NA,2020
Klinik für Psychosomatische Medizin &amp; Psychotherapie Leonberg,2021-12-07,260820978,771476000,01,30,195,50,162,NA,2020
Psychiatrisches Behandlungszentrum Böblingen,2021-12-08,260820978,771477000,02,171,1138,382,1791,NA,2020
Suchtmedizinische Tagesklinik Pforzheim,2021-12-09,260820978,771479000,99,18,0,154,1249,NA,2020
Dr. Römer Kliniken - Akutklinik,2021-11-12,260821003,773409000,00,48,216,0,0,NA,2020
Kreiskliniken Calw,2021-12-14,260821025,771316000,02,199,8464,0,0,NA,2020
Kliniken Nagold,2021-12-14,260821025,771317000,01,227,9816,0,0,NA,2020
Rommel-Klinik GmbH,2021-11-04,260821229,773663000,00,70,1516,0,0,NA,2020
Krankenhaus Mühlacker,2021-11-11,260821241,771995000,00,170,7322,0,5652,NA,2020
Krankenhaus Neuenbürg,2021-10-28,260821252,771996000,00,82,3138,0,6501,NA,2020
Klinik Öschelbronn,2021-12-06,260821274,771203000,00,66,1575,39,0,NA,2020
Neurologische Klinik Selzer GmbH,2021-10-25,260821332,771069000,NA,115,1037,0,171,NA,2020
Krankenhaus Freudenstadt,2021-12-13,260821376,773536000,00,343,14926,43,28584,NA,2020
Nierenzentrum Heidelberg e.V.,2021-11-10,260821560,773721000,00,53,1858,605,12552,NA,2020
Klinik für Kinderneurologie und Sozialpädiatrie Kinderzentrum Maulbronn gGmbH,2021-10-23,260821673,771268000,00,42,434,0,6942,NA,2020
GRN-Klinik Weinheim,2021-12-02,260821902,771954000,00,220,10388,0,9004,NA,2020
HELIOS Klinik für Herzchirurgie Karlsruhe ,2021-11-01,260821968,772131000,00,89,1939,0,350,NA,2020
Kinderklinik Schömberg gGmbH,2021-11-05,260822048,772366000,00,62,669,0,77,NA,2020
Kliniken Schmieder Heidelberg,2021-11-11,260822140,772703000,00,108,1059,0,0,NA,2020
ARCUS Klinik,2021-12-15,260822195,771682000,00,67,8452,0,0,NA,2020
Sana Kliniken Bad Wildbad GmbH / Bad Wildbad,2021-11-10,260822220,772600000,00,140,2161,2,3934,NA,2020
AGAPLESION BETHANIEN KRANKENHAUS HEIDELBERG ,2021-11-02,260822231,771204000,00,105,1294,0,0,NA,2020
Diakonie-Klinik Mosbach,2021-11-10,260822275,771413000,NA,104,558,134,2358,NA,2020
"Diakonie-Klinik Mosbach, Standort Tauberbischofsheim",2021-11-10,260822275,771414000,NA,0,0,45,466,NA,2020
MediClin Reha Zentrum Gernsbach,2021-11-12,260822322,773070000,00,38,226,0,0,NA,2020
Ev. Diakoniekrankenhaus,2021-11-09,260830026,771430000,00,175,12988,0,21815,NA,2020
Loretto-Krankenhaus,2021-11-15,260830037,771467000,00,206,7415,0,16655,NA,2020
St Josefskrankenhaus,2021-11-15,260830048,771473000,00,282,16535,17,41920,NA,2020
Klinik Dr. Becker GmbH,2021-11-15,260830300,772910000,00,30,617,0,7500,NA,2020
AMEOS Klinikum Kaiserstuhl,2022-02-28,260830399,772444000,00,55,876,0,0,NA,2020
HELIOS Rosmann Klinik Breisach,2021-11-01,260830402,771819000,00,123,2911,0,6496,NA,2020
Friedrich-Husemann-Klinik,2021-11-15,260830413,771394000,00,103,1058,0,1614,NA,2020
HELIOS Klinik Titisee-Neustadt,2021-11-01,260830572,771820000,00,151,6579,0,15442,NA,2020
Klinik Haus Vogt,2021-11-11,260830583,773234000,00,40,236,0,0,NA,2020
BDH-Klinik Elzach gGmbH,2021-11-12,260830618,772132000,00,185,1166,0,0,NA,2020
Kreiskrankenhaus Emmendingen,2021-11-11,260830629,773126000,00,263,11019,0,17221,NA,2020
Zentrum für Psychiatrie Emmendingen,2021-11-12,260830630,771383000,NA,490,5604,0,5997,NA,2020
Psychiatrische Tagesklinik Bad Krozingen,2021-11-12,260830630,771384000,00,26,0,140,346,NA,2020
Suchtmedizinische Tagesklinik Freiburg,2021-11-12,260830630,771385000,00,18,0,152,516,NA,2020
BDH-Klinik Waldkirch gGmbH,2021-11-10,260830663,773468000,00,101,2637,0,5269,NA,2020
MEDIAN Franz-Alexander-Klinik Nordrach,2021-11-15,260830867,773502000,00,34,316,0,0,NA,2020
MEDIAN Achertal-Klinik Ottenhöfen,2021-11-12,260830947,771786000,00,69,562,0,0,NA,2020
MEDIAN Achertal-Klinik Ottenhöfen,2021-11-12,260830947,771787000,00,9,0,73,2521,NA,2020
Parkinson Klinik Ortenau,2021-11-09,260831005,773362000,00,61,1129,0,607,NA,2020
SRH Krankenhaus Oberndorf a.N.,2021-11-15,260831049,773281000,00,120,5204,0,11387,NA,2020
Helios Klinik Rottweil,2021-11-01,260831061,771543000,00,275,9195,0,17163,NA,2020
Vinzenz von Paul Hospital gGmbH,2021-11-10,260831072,772923000,NA,467,5603,0,9067,NA,2020
MEDIAN Klinik St. Georg Bad Dürrheim,2021-11-15,260831185,773175000,00,116,581,0,0,NA,2020
Schwarzwald-Baar Klinikum Villingen-Schwenningen GmbH,2021-11-10,260831312,773573000,02,250,5304,0,20641,NA,2020
Schwarzwald-Baar Klinikum Villingen-Schwenningen GmbH,2021-11-10,260831312,773574000,01,857,36896,0,106946,NA,2020
ZfP Reichenau Satellit (TAZ) Konstanz,2021-11-10,260831469,772421000,01,24,0,211,2964,NA,2020
Suchtmedizinische Tagesklinik Bad Säckingen,2021-11-10,260831469,772422000,NA,12,0,117,602,NA,2020
ZfP Reichenau Satellit Waldshut,2021-11-10,260831469,772423000,02,40,575,16,1248,NA,2020
Zentrum für Psychiatrie Krankenhaus Reichenau,2021-11-10,260831469,772424000,01,270,3477,26,2105,NA,2020
Klinikum Konstanz,2021-11-12,260831481,772585000,00,380,16220,0,62362,NA,2020
Hegau-Bodensee-Klinikum Singen,2021-11-12,260831551,773017000,01,448,19470,10,58428,NA,2020
Hegau-Bodensee-Klinikum Radolfzell,2021-11-11,260831551,773018000,02,147,3944,0,15557,NA,2020
Hegau-Bodensee-Klinikum Stühlingen,2021-11-11,260831551,773019000,03,45,1587,0,7397,NA,2020
Krankenhaus Stockach,2021-11-05,260831573,772263000,00,55,3256,1,9710,NA,2020
MediClin Seidelklinik,2021-11-15,260831595,773012000,00,63,1328,0,1023,NA,2020
"KLINIKEN DES LANDKREISES LÖRRACH GMBH
Kreiskrankenhaus Lörrach",2021-11-30,260831619,772148000,01,331,12464,36,26837,NA,2020
Kreiskrankenhaus Rheinfelden,2021-11-30,260831619,772149000,02,115,2836,0,8396,NA,2020
Kreiskrankenhaus Schopfheim,2021-11-30,260831619,772150000,03,101,2839,1,13705,NA,2020
"St. Elisabethen-Krankenhaus gGmbH, Tagesklinik Lauchringen",2021-11-30,260831620,772153000,02,12,0,66,848,NA,2020
St. Elisabethen-Krankenhaus Lörrach gGmbH,2021-11-30,260831620,772154000,01,215,9989,61,28131,NA,2020
"St. Elisabethen-Krankenhaus gGmbH, Kinder- und Jugendpsychiatrie",2021-11-30,260831620,772155000,00,12,182,61,805,NA,2020
Klinikum Hochrhein,2021-10-19,260831960,771416000,00,303,11104,0,20316,NA,2020
Epilepsiezentrum Kork,2021-10-11,260832233,771568000,00,121,1546,0,0,NA,2020
Universitäts-Herzzentrum Freiburg • Bad Krozingen ,2021-10-21,260833450,773318000,01,295,14754,0,19813,NA,2020
Universitätsklinikum Freiburg,2021-11-10,260832299,773657000,00,1554,58380,5968,497222,NA,2020
Klinik für Dermatologie und Venerologie,2021-11-10,260832299,773658000,NA,62,2183,685,28517,NA,2020
Kliniken Schmieder Allensbach,2021-11-11,260832313,772852000,00,121,1387,0,422,NA,2020
Hinterzarten,2021-11-04,260832552,773743000,00,60,488,0,0,NA,2020
Hans Carossa Klinik Stühlingen,2021-11-03,260832643,773178000,00,37,285,55,0,NA,2020
Luisenklinik,2021-12-07,260832676,773156000,00,48,539,91,1399,NA,2020
MediClin Herzzentrum Lahr/Baden,2021-11-10,260832825,771190000,00,75,3477,0,439,NA,2020
Herz-Zentrum Bodensee,2021-11-12,260832836,772963000,00,30,2568,0,100,NA,2020
HELIOS Klinik Müllheim,2021-11-01,260832847,771975000,00,150,6789,0,16755,NA,2020
MediClin Klinik an der Lindenhöhe,2021-11-15,260832870,772617000,NA,131,1480,38,1381,NA,2020
"MediClin Klinik an der Lindenhöhe, Standort Okenstraße",2021-11-15,260832870,773055000,NA,22,0,136,3012,NA,2020
Rastatt,2021-11-15,260832870,773057000,NA,131,0,41,1205,NA,2020
Werner-Schwidder-Klinik,2021-11-15,260832927,773651000,00,61,334,0,7,NA,2020
Luisenklinik PMP,2021-12-07,260833029,773406000,00,20,134,48,0,NA,2020
Thure von Uexkuell Klinik,2021-10-19,260833063,771969000,00,37,155,74,0,NA,2020
Zentrum für Psychiatrie Emmendingen / Psychiatrische Tagesklinik Lahr,2021-11-12,260833121,771387000,00,20,0,134,1091,NA,2020
Tagesklinik Singen,2021-11-10,260833132,772382000,00,20,0,93,1368,NA,2020
Luisenklinik Tagesklinik Radolfzell,2021-12-07,260833416,773157000,00,23,0,91,1157,NA,2020
Klinikum Landkreis Tuttlingen,2021-12-07,260833449,771355000,01,324,13225,36,0,NA,2020
Spaichingen,2021-12-07,260833449,771356000,02,29,658,0,0,NA,2020
Universitäts-Herzzentrum Freiburg • Bad Krozingen,2021-10-19,260833450,773319000,02,129,4648,0,16810,NA,2020
Ortenau Klinikum Wolfach,2021-11-02,260833483,772791000,NA,80,3490,0,10379,NA,2020
Ortenau Klinikum Achern,2021-11-09,260833519,772210000,01,186,8435,0,15821,NA,2020
Ortenau Klinikum Lahr-Ettenheim Standort Lahr,2021-11-09,260833520,771962000,01,409,17037,6,29797,NA,2020
Ortenau Klinikum Lahr-Ettenheim Standort Ettenheim,2021-11-09,260833520,771963000,02,77,1368,0,8871,NA,2020
Ortenau Klinikum Offenburg-Kehl Standort Ebertplatz,2021-11-09,260833531,771833000,01,638,28926,162,73063,NA,2020
Ortenau Klinikum Offenburg-Kehl Standort Kehl,2021-11-09,260833531,771834000,04,142,3267,0,7798,NA,2020
Albklinik Münsingen,2021-11-11,260840017,771544000,00,95,3352,0,14274,NA,2020
Klinikum am Steinenberg,2021-11-11,260840028,771565000,01,586,26717,0,75383,NA,2020
Ermstalklinik Bad Urach,2021-11-11,260840028,771566000,02,138,2819,0,9788,NA,2020
ZfP Südwürttemberg Krankenhaus Zwiefalten,2021-11-05,260840073,772035000,01,203,2485,15,6676,NA,2020
ZfP Südwürttemberg Zwiefalten Tagesklinik Riedlingen,2021-11-05,260840073,772036000,04,10,0,76,243,NA,2020
Universitätsklinikum Tübingen,2021-11-11,260840108,772041000,00,1585,66284,4449,0,NA,2020
EchTAZ,2021-12-14,260840108,772042000,00,0,0,57,0,NA,2020
Tropenklinik Paul-Lechler-Krankenhaus,2021-10-19,260840120,771778000,00,90,2238,0,4432,NA,2020
BG Klinik Tübingen,2021-10-18,260840131,771812000,00,264,8555,0,37982,NA,2020
Zollernalb Klinikum Albstadt,2021-11-12,260840164,772127000,02,231,8296,0,18035,NA,2020
Zollernalb Klinikum Balingen,2021-11-12,260840164,772128000,01,219,11303,0,36271,NA,2020
Universitätsklinikum Ulm,2021-11-15,260840200,773647000,00,0,0,0,1112,NA,2020
Universitätsklinikum Ulm,2021-11-15,260840200,773712000,00,454,20859,1974,92239,NA,2020
Universitätsklinikum Ulm,2021-11-15,260840200,773713000,00,696,24839,1615,142759,NA,2020
Universitätsklinikum Ulm,2021-11-15,260840200,773739000,00,0,0,0,267,NA,2020
AGAPLESION BETHESDA KLINIK ULM gGmbH Akademisches Krankenhaus der Universität,2021-11-12,260840233,773097000,00,90,1527,0,0,NA,2020
Klinik Dr. Schwarz,2021-10-20,260840266,773408000,00,26,180,0,0,NA,2020
Alb-Donau Klinikum Ehingen,2021-11-10,260840288,771748000,01,167,8466,0,13287,NA,2020
Alb-Donau Klinikum Blaubeuren,2021-11-10,260840288,771749000,02,120,6277,0,17622,NA,2020
Alb-Donau Klinikum Langenau,2021-11-10,260840288,771750000,03,88,868,0,2123,NA,2020
ZfP Südwürttemberg Krankenhaus Bad Schussenried,2021-11-10,260840391,772038000,01,154,2295,205,7076,NA,2020
SINOVA Klinik für Psychosomatik und Psychotherapie Aulendorf,2021-11-05,260840391,772212000,02,24,193,4,28,NA,2020
ZfP Südwürttemberg Satellit Ehingen,2021-11-05,260840391,772213000,04,41,426,89,2681,NA,2020
ZfP Südwürttemberg Bad Schussenried Satellit Ulm,2021-11-05,260840391,772214000,06,34,184,192,862,NA,2020
ZfP Südwürttemberg Bad Schussenried TAZ Biberach,2021-11-05,260840391,772216000,03,20,0,122,2364,NA,2020
Sana Klinik Laupheim,2021-10-29,260840426,771595000,02,78,2361,0,14523,NA,2020
Sana Klinikum Biberach,2021-10-29,260840426,771596000,01,343,14182,0,29382,NA,2020
Fachklinik für Neurologie Dietenbronn GmbH,2021-10-18,260840471,771165000,00,65,1889,0,0,NA,2020
Klinikum Friedrichshafen GmbH,2021-11-10,260840493,771843000,00,370,18437,0,42885,NA,2020
Klinik Tettnang GmbH,2021-11-10,260840610,771606000,00,140,8877,0,21861,NA,2020
Helios Spital Überlingen GmbH,2021-11-01,260840621,772122000,00,170,7259,0,20301,NA,2020
Krankenhaus Bad Waldsee,2021-11-11,260840778,773106000,00,85,3474,0,14567,NA,2020
ZfP Südwürttemberg Weissenau Satellit Friedrichshafen,2021-11-05,260840905,772285000,07,62,1087,50,3242,NA,2020
ZfP Südwürttemberg Weissenau Satellit Ravensburg,2021-11-05,260840905,772286000,05,64,498,137,688,NA,2020
"ZfP Südwürttemberg Weissenau, TAZ Aulendorf",2021-11-05,260840905,772287000,04,10,0,53,412,NA,2020
ZfP Südwürttemberg Krankenhaus Weissenau,2021-11-05,260840905,772288000,01,342,4618,352,13178,NA,2020
ZfP Südwürttemberg Weissenau Satellit Wangen,2021-11-05,260840905,772289000,08,35,482,62,1277,NA,2020
St. Elisabethen-Klinikum,2021-11-11,260840916,773137000,00,542,25928,3,71149,NA,2020
Westallgäu-Klinikum,2021-11-11,260840949,773107000,00,228,9451,2,25745,NA,2020
Fachkliniken Wangen,2021-10-15,260840961,771971000,00,158,3535,0,5145,NA,2020
SRH Krankenhaus Pfullendorf,2021-11-10,260841041,772738000,03,80,2145,90,13662,NA,2020
SRH Krankenhaus Bad Saulgau,2021-11-10,260841041,770002000,02,60,4139,88,11164,NA,2020
SRH Krankenhaus Sigmaringen,2021-11-10,260841041,770001000,01,380,13708,81,39301,NA,2020
Chirurgische Klinik Dr. Albrecht/ Dr. Gühring,2021-10-28,260841052,773475000,00,11,1048,0,10655,NA,2020
Fachkliniken Hohenurach,2021-11-09,260841154,772226000,00,29,220,0,0,NA,2020
Winghofer Medicum Klinik GmbH,2021-11-15,260841427,773504000,00,26,2031,0,983,NA,2020
Steinlach-Klinik GmbH,2021-10-27,260841483,773724000,00,13,940,0,785,NA,2020
Liebenau Kliniken gemeinnützige GmbH | St. Lukas-Klinik,2021-11-12,260841508,773457000,00,62,685,24,4998,NA,2020
RKU - Universitäts- und Rehabilitationskliniken Ulm gGmbH,2021-12-08,260841564,771676000,00,241,6730,53,21290,NA,2020
Schussental-Klinik,2021-11-10,260841597,772653000,00,82,654,0,0,NA,2020
PP.rt Klinik für Psychiatrie und Psychosomatik,2021-10-15,260841666,771194000,99,150,2043,719,5836,NA,2020
ACURA Kliniken Albstadt GmbH,2021-10-12,260841780,772672000,00,55,1667,0,8190,NA,2020
Bundeswehrkrankenhaus Ulm,2021-11-12,260841928,771415000,00,323,16323,0,10167,NA,2020
Passauer Wolf Bad Gögging - Klinik für Neurologie,2021-11-05,260900043,773602000,00,15,265,0,0,NA,2020
Günztalklinik Allgäu,2021-10-22,260900087,772249000,00,60,411,0,0,NA,2020
Algesiologikum Tagesklinik für Schmerzmedizin,2021-11-15,260900123,773523000,00,0,0,601,0,NA,2020
Klinikum Aschaffenburg-Alzenau gemeinnützige GmbH,2021-11-09,260900134,773249000,01,723,30964,502,37399,NA,2020
Klinikum Aschaffenburg-Alzenau gemeinnützige GmbH ,2021-11-09,260900134,773250000,02,100,4026,0,37399,NA,2020
Medical Park Betriebs GmbH &amp; Co KG - BS Reithofpark,2021-11-10,260900156,773640000,00,25,198,0,0,NA,2020
Barmherzige Brüder Paul Gerhardt Haus Regensburg,2021-12-14,260900167,771626000,00,80,2990,81,0,NA,2020
Missioklinik Würzburg,2021-11-02,260900189,772735000,01,321,14575,0,31022,NA,2020
Klinik Hallerwiese-Cnopfsche Kinderklinik,2021-11-11,260900338,771453000,NA,285,13907,0,37979,NA,2020
"Klinik Hallerwiese-Cnopfsche Kinderklinik, Dependance Ansbach",2021-11-11,260900338,771454000,NA,12,677,0,4648,NA,2020
Marion von Tessin Memory-Zentrum Tagesklinik,2021-12-15,260900349,772872000,00,20,0,75,624,NA,2020
Psychosomatische Klinik Kloster Dießen,2022-01-26,260900350,773665000,NA,46,253,0,0,NA,2020
Psychiatrische Tagesklinik Bamberg Forchheim gemeinnützige GmbH,2021-10-25,260900394,771423000,00,20,0,97,844,NA,2020
RHÖN-KLINIKUM Campus Bad Neustadt,2021-10-21,260900407,771125000,00,802,25134,609,0,NA,2020
KIRINUS Tagesklinik Nymphenburg,2021-11-12,260900566,773740000,00,36,0,236,0,NA,2020
Klinik Dr. Maul GmbH Ingolstadt,2021-10-28,260910023,771249000,00,38,2147,0,12528,NA,2020
Helios Klinikum München West,2021-11-01,260910090,772207000,00,412,18031,0,29535,NA,2020
Helios Klinik München Perlach,2021-11-01,260910114,772195000,00,150,4861,0,8647,NA,2020
Deutsches Herzzentrum München des Freistaates Bayern,2021-11-10,260910136,772835000,00,197,10139,0,18990,NA,2020
kbo-Kinderzentrum München,2021-11-12,260910147,771832000,00,45,624,0,12630,NA,2020
kbo - Heckscher-Klinikum gGmbH München,2021-10-19,260910170,771329000,01,78,971,92,3707,NA,2020
"kbo - Heckscher-Klinikum gGmbH, Abteilung Rosenheim",2021-10-19,260910170,771330000,02,30,128,24,995,NA,2020
"kbo - Heckscher-Klinikum gGmbH, Abteilung Rottmannshöhe",2021-10-19,260910170,771331000,03,42,190,0,1885,NA,2020
"kbo-Heckscher-Klinikum gGmbH, Abteilung Landsberg am Lech",2021-10-19,260910170,771332000,05,0,0,44,1058,NA,2020
"kbo-Heckscher-Klinikum gGmbH, Abteilung Ingolstadt",2021-10-19,260910170,771333000,06,0,0,39,1215,NA,2020
"kbo - Heckscher-Klinikum gGmbH, Abteilung Wasserburg",2021-10-19,260910170,771334000,04,20,96,0,138,NA,2020
"kbo-Heckscher-Klinikum gGmbH, Abteilung Haar",2021-10-19,260910170,771337000,07,20,48,15,2670,NA,2020
Klinikum Dritter Orden München-Nymphenburg,2021-10-27,260910192,771177000,99,632,27917,1418,55526,NA,2020
TCE - Therapie-Centrum für Essstörungen,2021-11-17,260910192,771178000,99,32,0,311,0,NA,2020
Barmherzige Brüder Krankenhaus München,2021-10-28,260910205,771703000,00,405,14341,0,25971,NA,2020
Klinik Josephinum gAG,2021-12-08,260910238,772130000,00,70,4167,0,377,NA,2020
Klinik Augustinum,2021-11-10,260910249,773480000,00,140,5108,69,5694,NA,2020
Krankenhaus für Naturheilweisen,2021-11-10,260910261,773385000,00,110,1878,0,310,NA,2020
Diakoniewerk München-Maxvorstadt,2021-10-04,260910283,772018000,00,87,2879,0,0,NA,2020
Augenklinik Herzog Carl Theodor,2021-11-10,260910318,773304000,00,47,3400,0,12411,NA,2020
Schön Klinik München Schwabing,2021-11-08,260910329,772467000,00,145,1809,203,1854,NA,2020
Max-Planck-Institut für Psychiatrie,2021-11-11,260910330,772391000,00,120,860,458,2820,NA,2020
Clinic Dr. Decker GmbH,2021-10-27,260910352,772189000,00,45,2395,0,0,NA,2020
Internistisches Klinikum München Süd GmbH,2021-11-15,260910374,771910000,00,115,6287,0,4103,NA,2020
Artemed Klinikum München Süd GmbH &amp; Co. KG,2021-11-15,260910396,772233000,00,155,4809,0,19455,NA,2020
Klinik Menterschwaige,2021-11-12,260910487,771122000,00,62,246,0,942,NA,2020
Dr. Lubos Kliniken Pasing,2021-11-11,260910535,773142000,00,45,1218,0,440,NA,2020
Frauenklinik Dr. Geisenhofer,2021-12-13,260910546,772377000,00,82,7606,0,0,NA,2020
Arabella-Klinik GmbH,2021-12-14,260910591,771785000,00,60,4790,0,0,NA,2020
HNO-Klinik Bogenhausen Dr. Gaertner GmbH,2021-11-10,260910604,771433000,00,20,1663,614,24,NA,2020
RoMed Klinik Prien am Chiemsee,2021-11-12,260910637,772848000,02,140,5979,0,7171,NA,2020
RoMed Klinikum Rosenheim,2021-11-15,260910637,772849000,01,622,26546,1605,40384,NA,2020
InnKlinikum Altötting,2021-10-09,260910693,770001000,01,407,19658,0,19123,NA,2020
InnKlinikum Burghausen,2021-10-08,260910693,772676000,02,139,3237,30,12509,NA,2020
Asklepios Stadtklinik Bad Tölz,2021-11-12,260910739,772913000,00,270,9875,0,16849,NA,2020
Kreisklinik Wolfratshausen gGmbH,2021-11-09,260910911,771575000,00,160,5441,0,8772,NA,2020
Kreisklinik Berchtesgaden,2021-11-10,260910933,772270000,03,118,2689,0,4355,NA,2020
Kreisklinik Bad Reichenhall,2021-11-10,260910933,772271000,01,287,11249,0,9113,NA,2020
Kreisklinik Freilassing,2021-11-10,260910933,772272000,02,40,1638,0,1556,NA,2020
Helios Amper-Klinik Indersdorf,2021-11-01,260911137,771685000,02,35,635,0,4488,NA,2020
Helios Amper-Klinikum Dachau,2021-11-01,260911137,771686000,01,441,16248,187,25997,NA,2020
Kreisklinik Ebersberg gemeinnützige GmbH,2021-10-12,260911171,771388000,00,328,15159,205,35837,NA,2020
Klinikum Landkreis Erding,2021-11-12,260911239,771151000,01,288,11633,147,13323,NA,2020
Klinikum Landkreis Erding - Außenstelle Dorfen,2021-11-12,260911239,771152000,02,42,78,0,0,NA,2020
kbo-Isar-Amper-Klinikum Taufkirchen (Vils),2021-11-10,260911251,771400000,01,195,2086,6,2991,NA,2020
kbo-Isar-Amper-Kinikum Taufkirchen Pychiatrische Tagklinik Freising,2021-11-10,260911251,771401000,02,0,0,95,1217,NA,2020
Klinikum Freising GmbH,2021-12-14,260911273,772067000,00,353,13481,51,16207,NA,2020
Klinikum Fürstenfeldbruck,2021-11-04,260911295,772387000,00,380,15447,0,17578,NA,2020
Klinikum Garmisch-Partenkirchen Aussenstelle Murnau,2021-11-02,260911320,773597000,02,75,2499,50,5240,NA,2020
Klinikum Garmisch-Partenkirchen - Haupthaus,2021-11-02,260911320,773617000,01,415,17311,10,58513,NA,2020
Deutsches Zentrum für Kinder- und Jugendrheumatologie,2021-11-11,260911331,773129000,00,110,2032,0,1466,NA,2020
Sana Klinik München GmbH,2021-11-11,260911353,772231000,00,200,7751,0,4195,NA,2020
BG Klinikum Murnau gGmbH,2021-11-11,260911386,773259000,00,596,11592,0,29653,NA,2020
Klinik Oberammergau,2021-11-10,260911411,773555000,00,90,1663,0,0,NA,2020
Klinikum Landsberg am Lech,2021-12-14,260911444,773309000,00,221,12263,242,28798,NA,2020
Tagesklinik Westend,2021-11-09,260911455,773489000,02,50,0,281,0,NA,2020
Psychosomatische Klinik Windach,2021-11-09,260911455,773611000,01,177,901,0,89,NA,2020
CIP Klinik Dr. Schlemmer,2021-11-23,260911525,771817000,00,153,599,0,0,NA,2020
InnKlinikum Altötting und Mühldorf / InnKlinikum Mühldorf,2021-11-09,260911707,773372000,01,275,10948,0,10631,NA,2020
InnKlinikum Altötting und Mühldorf / InnKlinikum Haag,2021-11-09,260911707,773373000,02,80,1255,0,258,NA,2020
WolfartKlinik,2021-12-02,260911774,771702000,00,105,6481,0,302,NA,2020
kbo-Isar-Amper-Klinikum Tagesklinik und Ambulanz München Berg am Laim,2021-11-09,260911809,771403000,06,30,0,222,1187,NA,2020
kbo-Isar-Amper-Klinikum München-Nord,2021-11-09,260911809,771404000,02,220,1608,255,7238,NA,2020
