Name,Datum,IK_Institutionskennzeichen,Standortnummer,Standortnummer_alt,Adresse,Strasse,Hausnummer,Postleitzahl,Ort,URL_Zugang,Traegername,Traegerart,POC_Vorname,POC_Nachname,POC_Funktion_Arbeitsschwerpunkt,POC_Telefon_Vorwahl,POC_Telefon_Rufnummer,POC_Telefon_Durchwahl,POC_Fax_Vorwahl,POC_Fax_Rufnummer,POC_Fax_Durchwahl,POC_Email,year
HELIOS Klinik Bad Schwalbach,2011-07-14,260611602,00,NA,"Emser Straße, 29-31, 65307, Bad Schwalbach",Emser Straße,29-31,65307,Bad Schwalbach,http://www.helios-kliniken.de/klinik/bad-schwalbach.html,"RTK Betriebsgesellschaft der Kreiskrankenhäuser
und des Kreisaltenzentrums des Rheingau-
Taunus-Kreises mbH, Bad Berleburg",privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
HELIOS Klinik Idstein,2011-07-14,260611613,00,NA,"Robert-Koch-Str., 2, 65510, Idstein",Robert-Koch-Str.,2,65510,Idstein,http://www.helios-kliniken.de/klinik/idstein.html,"RTK Betriebsgesellschaft der Kreiskrankenhäuser und des Kreisaltenzentrums des Rheingau-Taunus-Kreises mbH, Bad Berleburg",privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Vitos Klinikum Rheingau,2011-07-14,260611624,00,NA,"Kloster-Eberbach-Straße, 4, 65346, Eltville",Kloster-Eberbach-Straße,4,65346,Eltville,http://www.vitos-rheingau.de,Vitos Rheingau gemeinnützige GmbH,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
SCIVIAS Caritas gGmbH Krankenhaus St. Josef,2011-07-01,260611668,00,NA,"Eibinger Strasse 9, NA, 65385, Rüdesheim",Eibinger Strasse 9,NA,65385,Rüdesheim,http://www.scivias-caritas.de,"SCIVIAS Caritas gGmbH, Suttonstraße 24,  65399 Kiedrich",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Otto-Fricke-Krankenhaus Paulinenberg GmbH,2011-07-14,260611680,00,NA,"Martha-von-Opel-Weg 34, NA, 65307, Bad Schwalbach",Martha-von-Opel-Weg 34,NA,65307,Bad Schwalbach,http://www.otto-fricke-krankenhaus.de,Ev. Altenhilfe Gesundbrunnen e.V.  Hofgeismar,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Kreiskrankenhaus des Vogelsbergkreises in Alsfeld GmbH,2011-07-11,260611737,00,NA,"Schwabenröder Straße, 81, 36304, Alsfeld",Schwabenröder Straße,81,36304,Alsfeld,http://www.kreiskrankenhaus-alsfeld.de,Vogelsbergkreis,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Kreiskrankenhaus Schotten-Gedern,2011-06-22,260611748,01,NA,"Aussenliegend, 13, 63679, Schotten",Aussenliegend,13,63679,Schotten,http://www.gz-w.de,Gesundheitszentrum Wetterau gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Medizinisches Zentrum Eichhof,2011-07-14,260611759,00,NA,"Eichhofstraße, 1, 36341, Lauterbach",Eichhofstraße,1,36341,Lauterbach,http://www.eichhof-online.de,Stiftung Heilanstalt für Kranke,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
HELIOS Klinik Oberwald Grebenhain,2011-07-12,260611771,00,NA,"An den Mühlwiesen, 14-17, 36355, Grebenhain",An den Mühlwiesen,14-17,36355,Grebenhain,http://www.helios-kliniken.de/klinik/grebenhain.html,HELIOS Klinik Oberwald,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Hochwald Krankenhaus,2011-06-22,260611782,01,NA,"Chaumont-Platz, 1, 61231, Bad Nauheim",Chaumont-Platz,1,61231,Bad Nauheim,http://www.gz-w.de,Gesundheitszentrum Wetterau gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Bürgerhospital Friedberg,2011-06-22,260611806,02,NA,"Ockstädter Straße, 3-5, 61169, Friedberg",Ockstädter Straße,3-5,61169,Friedberg,http://www.gz-w.de,Gesundheitszentrum Wetterau gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Capio Mathilden-Hospital,2011-12-27,260611851,00,NA,"Am Schlag, 9, 63654, Büdingen",Am Schlag,9,63654,Büdingen,http://www.mathilden-hospital.net/,Capio Deutsche Klinik GmbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Kerckhoff-Klinik gGmbH,2011-12-19,260611862,00,NA,"Benekestr., 2 - 8, 61231, Bad Nauheim",Benekestr.,2 - 8,61231,Bad Nauheim,http://www.kerckhoff-klinik.de,"Alleingesellschafter: Stiftung William G. Kerckhoff Herz- und Rheumazentrum Bad Nauheim, Rechtsträger: Kerckhoff-Klinik gGmbH Bad Nauheim",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
MEDIAN Diabetes-Klinik Bad Nauheim,2011-07-13,260611919,00,NA,"Ludwigstraße, 37-39, 61231, Bad Nauheim",Ludwigstraße,37-39,61231,Bad Nauheim,http://www.median-kliniken.de,MEDIAN Diabetes-Klinik Bad Nauheim GmbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Burghof- Klinik Bad Nauheim GmbH & Co. KG,2011-07-15,260611942,00,NA,"Burgallee, 22, 61231, Bad Nauheim",Burgallee,22,61231,Bad Nauheim,http://www.burghof-klinik.com,Burghof-Klinik Bad Nauheim GmbH & Co. KG,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
HELIOS William Harvey Klinik Bad Nauheim,2011-07-12,260612077,00,NA,"Benekestr., 2 - 8, 61231, Bad Nauheim",Benekestr.,2 - 8,61231,Bad Nauheim,http://www.helios-kliniken.de/klinik/bad-nauheim.html,HELIOS Klinik Oberwald GmbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum der Johann Wolfgang Goethe-Universität Frankfurt am Main,2011-12-20,260612124,00,NA,"Theodor-Stern-Kai, 7, 60590, Frankfurt am Main",Theodor-Stern-Kai,7,60590,Frankfurt am Main,http://www.kgu.de,Land Hessen,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Asklepios Neurologische Klinik Bad Salzhausen,2011-07-05,260612191,00,NA,"Am Hasensprung, 6, 63667, Nidda / Bad Salzhausen",Am Hasensprung,6,63667,Nidda / Bad Salzhausen,http://www.asklepios.com/badsalzhausen,Asklepios Kliniken Verwaltungsgesellschaft mbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum Kassel GmbH,2011-07-13,260620011,00,NA,"Mönchebergstr., 41-43, 34125, Kassel",Mönchebergstr.,41-43,34125,Kassel,http://www.gesundheit-nordhessen.de/,Gesundheit Nordhessen Holding AG,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Vitos Orthopädische Klinik Kassel,2011-07-12,260620022,00,NA,"Wilhelmshöher Allee, 345, 34131, Kassel",Wilhelmshöher Allee,345,34131,Kassel,http://www.vitos-okk.de,Vitos GmbH,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Rotes Kreuz Krankenhaus Kassel Gemeinnützige GmbH,2011-07-15,260620044,00,NA,"Hansteinstraße, 29, 34121, Kassel",Hansteinstraße,29,34121,Kassel,http://www.rkh-kassel.de,DRK Schwesternschaft Kassel e.V. / DRK Heime und Anstalten Bezirk Kassel e.V.,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Elisabeth-Krankenhaus Kassel gGmbH,2011-07-14,260620055,00,NA,"Weinbergstr., 7, 34117, Kassel",Weinbergstr.,7,34117,Kassel,http://www.elisabeth-krankenhaus-kassel.de,Kongregation der Barmherzigen Schwestern vom heiligen Vinzenz von Paul in Hildesheim,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Marienkrankenhaus Kassel gemeinnützige GmbH,2011-06-15,260620066,00,NA,"Marburger Straße, 85, 34127, Kassel",Marburger Straße,85,34127,Kassel,http://www.marienkrankenhaus-kassel.de,"St. Vinzenz Krankenhaus gemeinnützige GmbH, Fulda",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Kinderkrankenhaus Park Schönfeld,2011-07-13,260620102,00,NA,"Frankfurter Straße, 167, 34121, Kassel",Frankfurter Straße,167,34121,Kassel,http://www.gesundheit-nordhessen.de,Klinikum Kassel GmbH,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinik Dr. Koch,2011-07-13,260620124,00,NA,"Pfarrstraße, 19, 34123, Kassel",Pfarrstraße,19,34123,Kassel,http://www.klinik-dr-koch-kassel.de,Klinik Dr. Koch GmbH & Co. KG,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Paracelsus-Elena-Klinik,2011-07-12,260620146,00,NA,"Klinikstraße, 16, 34128, Kassel",Klinikstraße,16,34128,Kassel,http://www.paracelsus-kliniken.de/kassel,"Paracelsus-Kliniken Deutschland GmbH & Co. KGaA, Osnabrück",privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum Fulda gAG,2011-07-15,260620157,00,NA,"Pacelliallee, 4, 36043, Fulda",Pacelliallee,4,36043,Fulda,http://www.klinikum-fulda.de,Klinikum Fulda gemeinnützige Aktiengesellschaft,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Herz Jesu Krankenhaus Fulda gGmbH,2011-07-15,260620180,00,NA,"Buttlarstrasse 74, NA, 36039, Fulda",Buttlarstrasse 74,NA,36039,Fulda,http://www.herz-jesu-krankenhaus.de,"St. Vinzenz Krankenhaus gGmbH, Fulda",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Rhön-Klinik Gersfeld,                                          Prof. Dr. Keck GmbH & Co KG",2011-07-04,260620237,00,NA,"Fritz-Stamer-Strasse, 9, 36129, Gersfeld",Fritz-Stamer-Strasse,9,36129,Gersfeld,http://www.rhoen-klinik.de,Prof. Dr. Dr. Keck GmbH & Co.KG,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum Bad Hersfeld GmbH,2011-12-29,260620271,00,NA,"Seilerweg, 29, 36251, Bad Hersfeld",Seilerweg,29,36251,Bad Hersfeld,http://www.klinikum-bad-hersfeld.de,Landkreis Hersfeld-Rotenburg,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Kreiskrankenhaus Rotenburg a. d. Fulda Betriebs GmbH,2011-07-14,260620282,00,NA,"Kratzberg, 1, 36199, Rotenburg a. d. Fulda",Kratzberg,1,36199,Rotenburg a. d. Fulda,http://www.kkh-rotenburg.de,Ev. Diakonieverein Berlin-Zehlendorf e. V.,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Krankenhaus St. Elisabeth,2011-07-07,260620293,00,NA,"Am Weinberg, 19, 36251, Bad Hersfeld",Am Weinberg,19,36251,Bad Hersfeld,http://www.st-elisabeth-hersfeld.de,St. Vinzenz Krankenhaus gGmbH Fulda,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Kreisklinik Hofgeismar,2011-07-13,260620339,00,NA,"Liebenauer Str., 1, 34369, Hofgeismar",Liebenauer Str.,1,34369,Hofgeismar,http://www.gesundheit-nordhessen.de,Kreiskliniken Kassel GmbH,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Kreisklinik Wolfhagen,2011-07-13,260620340,00,NA,"Am Kleinen Ofenberg, 1, 34466, Wolfhagen",Am Kleinen Ofenberg,1,34466,Wolfhagen,http://www.gesundheit-nordhessen.de,Kreiskliniken-Kassel GmbH,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Kreiskliniken Kassel GmbH/ Helmarshausen,2011-07-13,260620373,00,NA,"Am Fahlenberg, 2-8, 34385, Bad Karlshafen",Am Fahlenberg,2-8,34385,Bad Karlshafen,http://www.gesundheit-nordhessen.de,Kreiskliniken Kassel GmbH,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
DRK Klinik Kaufungen,2011-07-14,260620384,00,NA,"Sophie Henschel Weg, 2, 34260, Kaufungen",Sophie Henschel Weg,2,34260,Kaufungen,http://www.drk-klinik-kaufungen.de,DRK Heime und Anstalten Bezirk Kassel e.V.,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinik und Rehabilitationszentrum Lippoldsberg,2011-07-14,260620395,00,NA,"Birkenallee, 1, 37194, Wahlsburg",Birkenallee,1,37194,Wahlsburg,http://klinik-lippoldsberg.de,Klinik- und Rehabilitationszentrum Lippoldsberg gemeinnützigen GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Fachklinik für Lungenerkrankungen,2011-07-15,260620408,00,NA,"Robert - Koch - Straße, 3, 34376, Immenhausen",Robert - Koch - Straße,3,34376,Immenhausen,http://www.lungenfachklinik-immenhausen.de,Philippstiftung e.V. Immenhausen,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Ev. Krankenhaus Gesundbrunnen,2011-07-15,260620419,00,NA,"Am Krähenberg 1, NA, 34369, Hofgeismar",Am Krähenberg 1,NA,34369,Hofgeismar,http://www.ekh-gesundbrunnen.de,Evangelische Altenhilfe Gesundbrunnen e.V.,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Universitätsklinikum Gießen und Marburg GmbH, Standort Marburg",2011-12-21,260620431,00,NA,"Baldingerstraße, NA, 35043, Marburg",Baldingerstraße,NA,35043,Marburg,http://www.ukgm.de,Universitätsklinikum Gießen und Marburg GmbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Diakonie-Krankenhaus Wehrda,2011-12-23,260620475,00,NA,"Hebronberg, 5, 35041, Marburg-Wehrda",Hebronberg,5,35041,Marburg-Wehrda,http://dkh-wehrda.de,"Deutscher Gemeinschafts-Diakonieverband GmbH, Marburg",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
DRK Krankenhaus Biedenkopf,2011-06-22,260620486,00,NA,"Hainstrasse, 71-75, 35216, Biedenkopf",Hainstrasse,71-75,35216,Biedenkopf,http://drk-biedenkopf.de,DRK Kreisverband Biedenkopf e.V.,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Hessische Berglandklinik Koller GmbH,2011-07-14,260620501,00,NA,"Landstraße, 4, 35080, Bad Endbach",Landstraße,4,35080,Bad Endbach,https://www.berglandklinik.de,Hessische Berglandklinik Koller GmbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Rheumazentrum Mittelhessen GmbH & Co. KG Bad Endbach,2011-07-15,260620534,00,NA,"Sebastian- Kneipp- Str., 36, 35080, Bad Endbach",Sebastian- Kneipp- Str.,36,35080,Bad Endbach,http://www.rheumazentrum-mittelhessen.de,Storck Verwaltungs GmbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Asklepios Schwalm-Eder-Kliniken GmbH, Klinikum Schwalmstadt",2011-07-05,260620556,00,NA,"Krankenhausstr., 27, 34613, Schwalmstadt",Krankenhausstr.,27,34613,Schwalmstadt,http://www.asklepios.com/Schwalm_Eder,Asklepios Kliniken Verwaltungsgesellschaft mbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Asklepios Schwalm-Eder-Kliniken GmbH, Klinikum Melsungen",2011-07-05,260620567,00,NA,"Kasseler Str., 80, 34212, Melsungen",Kasseler Str.,80,34212,Melsungen,http://www.asklepios.com/Schwalm_Eder,Asklepios Kliniken Verwaltungsgesellschaft mbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Hospital zum Heiligen Geist gGmbH,2011-07-14,260620589,00,NA,"Am Hospital 6, NA, 34560, Fritzlar",Am Hospital 6,NA,34560,Fritzlar,http://www.hospital-fritzlar.de,Hospital zum Heiligen Geist gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Hephata-Klinik,2011-07-13,260620590,00,NA,"Schimmelpfengstr., 6, 34613, Schwalmstadt",Schimmelpfengstr.,6,34613,Schwalmstadt,http://www.hephata.de,Hephata-Klinik,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Kreiskrankenhaus Frankenberg,2011-07-14,260620658,00,NA,"Forststraße, 9, 35066, Frankenberg",Forststraße,9,35066,Frankenberg,http://www.krankenhaus-frankenberg.de,Landkreis Waldeck-Frankenberg,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Krankenhaus Bad Arolsen GmbH,2011-07-13,260620669,00,NA,"Große Allee, 50, 34454, Bad Arolsen",Große Allee,50,34454,Bad Arolsen,http://www.klinikum-kassel.de,Krankenhaus Bad Arolsen GmbH,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Hessenklink Stadtkrankenhaus Korbach gGmbH,2011-07-14,260620670,00,NA,"Enser Straße, 19, 34497, Korbach",Enser Straße,19,34497,Korbach,http://www.krankenhaus-korbach.de,Hessenklinik Stadtkrankenhaus Korbach gGmbH,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Vitos Klinik für Psychiatrie und Psychotherapie Haina,2011-06-14,260620681,00,NA,"Landgraf-Philipp-Platz, NA, 35114, Haina (Kloster)",Landgraf-Philipp-Platz,NA,35114,Haina (Kloster),http://www.vitos-haina.de,"Vitos GmbH Kassel, Vitos Haina gemeinnützige GmbH",öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Elisabeth Krankenhaus,2011-07-01,260620738,00,NA,"Warburger Straße 6, NA, 34471, Volkmarsen",Warburger Straße 6,NA,34471,Volkmarsen,http://www.elisabeth-krankenhaus-volkmarsen.de,"St.Vinzenz-Krankenhaus gGmbH, Fulda",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Werner-Wicker-Klinik,2011-07-07,260620910,00,NA,"Im Kreuzfeld, 4, 34537, Bad Wildungen",Im Kreuzfeld,4,34537,Bad Wildungen,http://www.werner-wicker-klinik.de,Werner Wicker KG,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum Werra-Meissner GmbH - Krankenhaus Witzenhausen  -,2011-12-15,260621001,00,NA,"Steinstraße, 18 - 24, 37213, Witzenhausen",Steinstraße,18 - 24,37213,Witzenhausen,http://www.klinikum-werra-meissner.de,Klinikum Werra-Meißner GmbH,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum Werra-Meißner GmbH - Krankenhaus Eschwege -,2011-12-15,260621012,00,NA,"Elsa Brändström-Strasse, 1, 37269, Eschwege",Elsa Brändström-Strasse,1,37269,Eschwege,http://www.klinikum-werra-meissner.de,Klinikum Werra-Meißner GmbH,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Orthopädische Klinik Hessisch Lichtenau gGmbH,2011-07-13,260621045,00,NA,"Am Mühlenberg, NA, 37235, Hessisch Lichtenau",Am Mühlenberg,NA,37235,Hessisch Lichtenau,http://www.klinik-lichtenau.de,Orthopädische Klinik Hessisch Lichtenau gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Kreiskrankenhaus Bergstraße gemeinnützige GmbH,2011-11-30,260640048,00,NA,"Viernheimer Straße, 2, 64646, Heppenheim",Viernheimer Straße,2,64646,Heppenheim,http://www.kkh-bergstrasse.de,Kreis Bergstraße,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Orthopädische Universitätsklinik Friedrichsheim gGmbH,2011-06-15,260640060,00,NA,"Marienburgstrasse, 2, 60528, Frankfurt am Main",Marienburgstrasse,2,60528,Frankfurt am Main,http://www.orthopaedische-uniklinik.de,Orthopädische Universitätsklinik Friedrichsheim gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Park-Klinik GmbH & Co. KG,2011-07-08,"260640322, 540640297",00,NA,"Am Kaiserberg, 2-4, 61231, Bad Nauheim",Am Kaiserberg,2-4,61231,Bad Nauheim,http://www.parkklinik-bad-nauheim.de,Park-Klinik GmbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"St.-Josef-Krankenhaus-Betriebs GmbH,
  Königstein",2011-05-24,260640413,00,NA,"Woogtalstraße, 7, 61462, Königstein i.Ts.",Woogtalstraße,7,61462,Königstein i.Ts.,http://www.koenigstein.de/sis/leben/gesundheit/kliniken/st_josef/index.html,Stadt Königstein im Taunus,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
GPR Klinikum Rüsselsheim,2011-07-14,260640480,00,NA,"August-Bebel-Str., 59, 65428, Rüsselsheim",August-Bebel-Str.,59,65428,Rüsselsheim,http://www.gp-ruesselsheim.de,GPR Gesundheits- und Pflegezentrum Rüsselsheim gemeinnützige GmbH,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Darmstädter Kinderkliniken Prinzessin Margaret,2011-07-13,260640505,00,NA,"Dieburger Str., 31, 64287, Darmstadt",Dieburger Str.,31,64287,Darmstadt,http://www.kinderkliniken.de,Stiftung Alice-Hospital vom Roten Kreuz zu Darmstadt und Klinikum Darmstadt,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Marienkrankenhaus / St. Elisabethen-Krankenhaus,2011-12-20,"260640641, 260640641",99,NA,"Richard-Wagner-Straße, 14, 60318, Frankfurt",Richard-Wagner-Straße,14,60318,Frankfurt,http://www.katharina-kasper.de,Katharina-Kasper gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Emma Klinik, Klinik für operative Medizin GmbH & Co KG",2011-09-20,260640652,00,NA,"Frankfurter Straße, 51, 63500, Seligenstadt",Frankfurter Straße,51,63500,Seligenstadt,http://www.emmaklinik.de,"Frau Dr. med. Rankl, Herr Dr. med. Porcher, Herr Dr. med. Wiederspahn-Wilz, Herr Dr. med. Brüning, Herr Dr. med. Urban, Herr Dr. med. Babacan sind Eingentümer der Emma Klinik, Klinik für operative Medizin GmbH & Co KG",privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Asklepios Klinik Langen,2011-06-29,260640732,00,NA,"Röntgenstrasse, 20, 63225, Langen",Röntgenstrasse,20,63225,Langen,http://www.asklepios.com/langen,Asklepios Kliniken Langen-Seligenstadt GmbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Asklepios Klinik Seligenstadt,2011-07-07,260640743,00,NA,"Dudenhöfer Straße, 9, 63500, Seligenstadt",Dudenhöfer Straße,9,63500,Seligenstadt,http://www.asklepios.com/seligenstadt,Asklepios Kliniken Langen-Seligenstadt GmbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Asklepios Schlossberg Klinik,2011-07-05,260641038,00,NA,"Frankfurter Straße, 33, 64732, Bad König",Frankfurter Straße,33,64732,Bad König,http://www.asklepios.de/badkoenig,ASKLEPIOS GKB Klinikbetriebe GmbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
NRW Neurologisches Reha-Zentrum Wiesbaden GmbH,2011-12-22,260641083,00,NA,"Aukammallee, 39, 65191, Wiesbaden",Aukammallee,39,65191,Wiesbaden,http://www.median-kliniken.de,"Klinikgruppe MEDIAN - MEDIAN Kliniken GmbH & Co. KG, Carmerstr. 6, 10623 Berlin",privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
SCIVIAS Caritas gGmbH St. Valentinus-Krankenhaus,2011-07-04,260641141,00,NA,"Sebastian Kneipp Straße 11, NA, 65812, Bad Soden",Sebastian Kneipp Straße 11,NA,65812,Bad Soden,http://www.scivias-caritas.de,SCIVIAS Caritas gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
AGAPLESION FRANKFURTER DIAKONIE KLINIKEN gGmbH,2011-07-13,260641243,00,NA,"Ginnheimer Landstraße , 94, 60487, Frankfurt am Main",Ginnheimer Landstraße ,94,60487,Frankfurt am Main,http://www.fdk.info,AGAPLESION FRANKFURTER DIAKONIE KLINIKEN gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
AGAPLESION ELISABETHENSTIFT EVANGELISCHES KRANKENHAUS,2011-07-13,260641301,00,NA,"Landgraf-Georg-Straße, 100, 64287, Darmstadt",Landgraf-Georg-Straße,100,64287,Darmstadt,http://www.agaplesion-elisabethenstift.de,AGAPLESION ELISABETHENSTIFT gemeinnützige GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Asklepios Neurologische Klinik Falkenstein,2011-06-28,"260641403, 510644849",00,NA,"Asklepiosweg, 15, 61462, Königstein - Falkenstein",Asklepiosweg,15,61462,Königstein - Falkenstein,http://www.asklepios.com,Asklepios Klinik Alsbach GmbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Evangelisches Krankenhaus Mittelhessen,2011-07-13,260650369,01,NA,"Paul-Zipp-Straße, 171, 35398, Gießen",Paul-Zipp-Straße,171,35398,Gießen,http://www.ekm-gi.de,Evangelisches Krankenhaus Mittelhessen gemeinnützige GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Pneumologische Klinik Waldhof Elgershausen,2011-07-05,260650369,02,NA,"Waldhof Elgershausen, 1, 35753, Greifenstein",Waldhof Elgershausen,1,35753,Greifenstein,http://www.klinik-waldhof.de,Pneumologische Klinik Waldhof Elgershausen gemeinnützige GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
HKZ GmbH & Co. Betriebs KG HKZ Fachkrankenhaus,2011-07-14,260660134,00,NA,"Heinz-Meise-Straße, 100, 36199, Rotenburg an der Fulda",Heinz-Meise-Straße,100,36199,Rotenburg an der Fulda,http://www.HKZ-Rotenburg.de,HKZ GmbH & Co. Betriebs KG,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Parkland-Klinik GmbH & Co. Betriebs KG,2011-07-13,260660156,00,NA,"Im Kreuzfeld 6, NA, 34537, Bad Wildungen-Reinhardshausen",Im Kreuzfeld 6,NA,34537,Bad Wildungen-Reinhardshausen,http://www.parkland-klinik.de,Parkland-Klinik GmbH&Co. Betriebs KG,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
HELIOS St. Elisabeth Klinik Hünfeld,2011-07-13,260660258,00,NA,"Schillerstr., 22, 36088, Hünfeld",Schillerstr.,22,36088,Hünfeld,http://www.helios-kliniken.de/klinik/huenfeld.html,HELIOS St. Elisabeth Klinik Hünfeld GmbH,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Neurologische Klinik Westend, Bad Wildungen",2011-07-08,260660270,00,NA,"Dr.-Born-Strasse , 9, 34537, Bad Wildungen",Dr.-Born-Strasse ,9,34537,Bad Wildungen,http://www.nkw-bw.de,Michael Wicker GmbH & Co.OHG,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
